id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,env_mod_attack,env_mod_decay,env_mod_sustain,env_mod_release,env_car_attack,env_car_decay,env_car_sustain,env_car_release,algorithm_idx,ratio_log2_head,freq_log2_head,index_12_head,index_23_head,index_3c_head,index_4c_head,index_5c_head,detune_carrier_head,feedback_head,lfo_rate_head,lfo_depth_cents_head,key_scaling_head,env_mod_attack_head,env_mod_decay_head,env_mod_sustain_head,env_mod_release_head,env_car_attack_head,env_car_decay_head,env_car_sustain_head,env_car_release_head
2023,parallel5,510.0924,0.6667,1.9915,0.4586,0.5661,0.9826,2.15,-2.6546,0.3863,2.3006,0.3629,0.6242,0.0091,0.0612,0.2238,0.1116,0.0019,0.0766,0.7027,0.0507,0,-0.58489037,8.994615,1.9915,0.4586,0.5661,0.9826,2.15,-2.6546,0.3863,2.3006,0.3629,0.6242,-6.7799177,-4.0303245,0.2238,-3.1635911,-9.039784,-3.7065117,0.7027,-4.3018703
1562,series3,93.0491,0.2,0.5845,3.2857,1.4944,4.9555,0.7722,-2.8204,0.0571,5.5682,18.7429,0.3259,0.0098,0.3566,0.2393,0.4547,0.0235,0.1986,0.9116,0.1735,2,-2.321928,6.5399203,0.5845,3.2857,1.4944,4.9555,0.7722,-2.8204,0.0571,5.5682,18.7429,0.3259,-6.6730027,-1.4876214,0.2393,-1.1370131,-5.4111953,-2.3320625,0.9116,-2.5269923
1256,series2x2_parallel1,247.4579,2.0,0.5831,0.9997,0.8394,0.4052,5.5944,-9.2828,0.3536,7.2459,16.0406,0.6076,0.0123,0.0461,0.3145,0.0634,0.084,0.2863,0.6796,0.2551,1,1.0,7.9510393,0.5831,0.9997,0.8394,0.4052,5.5944,-9.2828,0.3536,7.2459,16.0406,0.6076,-6.3451977,-4.4390893,0.3145,-3.9793735,-3.5734668,-1.8044004,0.6796,-1.9708651
581,series3_parallel2,250.0808,0.2,1.1196,0.2865,0.5787,3.878,0.996,-10.5515,0.0739,2.9454,16.7935,0.7039,0.0028,0.0343,0.6294,0.149,0.0021,0.2455,0.4342,0.1062,3,-2.321928,7.9662504,1.1196,0.2865,0.5787,3.878,0.996,-10.5515,0.0739,2.9454,16.7935,0.7039,-8.480357,-4.865648,0.6294,-2.7466156,-8.895395,-2.026205,0.4342,-3.2351444
597,series3,691.9128,0.125,4.189,2.989,0.4822,3.9845,2.0386,8.7893,0.2669,3.5514,12.9754,0.2297,0.0334,0.2905,0.3059,0.395,0.0026,0.5033,0.8985,0.076,2,-3.0,9.434446,4.189,2.989,0.4822,3.9845,2.0386,8.7893,0.2669,3.5514,12.9754,0.2297,-4.904008,-1.78339,0.3059,-1.3400754,-8.587273,-0.99050945,0.8985,-3.717857
1238,parallel5,172.985,4.0,3.5672,0.2689,0.5756,0.7658,0.4044,-8.9027,0.3334,1.4096,13.2454,0.0086,0.0114,0.422,0.3694,0.0296,0.0236,0.0759,0.2162,0.3221,0,2.0,7.434503,3.5672,0.2689,0.5756,0.7658,0.4044,-8.9027,0.3334,1.4096,13.2454,0.0086,-6.4548225,-1.2446852,0.3694,-5.078259,-5.4050694,-3.7197564,0.2162,-1.6344193
202,series2x2_parallel1,663.0849,0.1667,1.2493,1.6782,2.8958,1.9313,0.4863,-3.2685,0.405,7.895,20.2912,0.496,0.0023,0.0621,0.3746,0.1839,0.0519,0.0569,0.9378,0.0814,1,-2.584674,9.37305,1.2493,1.6782,2.8958,1.9313,0.4863,-3.2685,0.405,7.895,20.2912,0.496,-8.764151,-4.009263,0.3746,-2.4430065,-4.2681217,-4.1354275,0.9378,-3.6188273
1937,series3_parallel2,135.8034,1.0,2.68,1.7734,3.9341,1.6396,0.9899,-11.7584,0.4499,5.7152,16.3906,0.2383,0.0106,0.1183,0.4537,0.0316,0.0561,0.4503,0.4295,0.1504,3,0.0,7.085376,2.68,1.7734,3.9341,1.6396,0.9899,-11.7584,0.4499,5.7152,16.3906,0.2383,-6.559792,-3.079478,0.4537,-4.9839315,-4.1558557,-1.1510416,0.4295,-2.7331235
259,series2x2_parallel1,87.5735,0.25,0.7661,4.0532,2.1409,3.6409,2.989,-10.5139,0.3585,5.405,18.4929,0.2208,0.0098,0.0767,0.4427,0.1747,0.0802,0.3211,0.6484,0.0686,1,-2.0,6.4524226,0.7661,4.0532,2.1409,3.6409,2.989,-10.5139,0.3585,5.405,18.4929,0.2208,-6.6730027,-3.7046297,0.4427,-2.5170484,-3.640254,-1.6389054,0.6484,-3.8656476
664,series3,161.9492,4.0,4.6039,2.7919,3.0215,2.0216,1.9022,10.8696,0.0143,8.6611,18.782,0.0782,0.0183,0.1241,0.4149,0.1588,0.0018,0.358,0.1511,0.0418,2,2.0,7.3393974,4.6039,2.7919,3.0215,2.0216,1.9022,10.8696,0.0143,8.6611,18.782,0.0782,-5.7720127,-3.010425,0.4149,-2.6547172,-9.117787,-1.4819684,0.1511,-4.5803533
941,series2x2_parallel1,719.0661,0.5,5.5016,2.7439,0.5274,2.2322,1.16,3.36,0.2532,7.4174,1.3687,0.7997,0.0262,0.0449,0.636,0.0404,0.0601,0.0868,0.3385,0.1259,1,-1.0,9.489981,5.5016,2.7439,0.5274,2.2322,1.16,3.36,0.2532,7.4174,1.3687,0.7997,-5.254289,-4.477141,0.636,-4.629501,-4.0564914,-3.5261612,0.3385,-2.9896498
1227,series3_parallel2,525.748,2.0,0.5594,1.6285,4.1478,2.592,2.8872,6.0727,0.4179,7.9919,2.7283,0.3067,0.0686,0.3101,0.3522,0.0847,0.0068,0.5774,0.1506,0.5755,3,1.0,9.038228,0.5594,1.6285,4.1478,2.592,2.8872,6.0727,0.4179,7.9919,2.7283,0.3067,-3.8656476,-1.6891946,0.3522,-3.561494,-7.2002497,-0.7923569,0.1506,-0.7971121
1949,series3_parallel2,270.3005,0.3333,1.4715,1.0184,0.3083,5.947,3.264,1.9177,0.1772,1.1342,14.4952,0.7718,0.0293,0.2358,0.7363,0.1869,0.0263,0.0416,0.3566,0.1226,3,-1.5851068,8.078421,1.4715,1.0184,0.3083,5.947,3.264,1.9177,0.1772,1.1342,14.4952,0.7718,-5.0929556,-2.0843644,0.7363,-2.4196615,-5.2487936,-4.5872726,0.3566,-3.0279691
1768,parallel5,289.6308,3.0,2.5225,1.2602,5.8433,2.6373,4.6414,-1.4167,0.1749,0.0812,19.6902,0.514,0.0239,0.0336,0.6298,0.4782,0.0118,0.6078,0.847,0.0449,0,1.5849625,8.178071,2.5225,1.2602,5.8433,2.6373,4.6414,-1.4167,0.1749,0.0812,19.6902,0.514,-5.3868456,-4.895395,0.6298,-1.064314,-6.4050694,-0.7183314,0.847,-4.477141
791,series2x2_parallel1,593.5634,3.0,5.0299,2.8376,1.4917,3.166,0.9278,-5.2289,0.1195,3.4662,13.2879,0.0806,0.0199,0.0405,0.6057,0.4055,0.0011,0.2422,0.3195,0.658,1,1.5849625,9.213259,5.0299,2.8376,1.4917,3.166,0.9278,-5.2289,0.1195,3.4662,13.2879,0.0806,-5.6510878,-4.625934,0.6057,-1.3022262,-9.82828,-2.0457292,0.3195,-0.6038405
1902,series2x2_parallel1,90.6121,0.5,2.7641,0.2239,3.1607,1.3047,0.5931,-6.8336,0.218,4.2725,18.0598,0.5258,0.0021,0.0706,0.6404,0.4293,0.0867,0.25,0.9072,0.2726,1,-1.0,6.5016317,2.7641,0.2239,3.1607,1.3047,0.5931,-6.8336,0.218,4.2725,18.0598,0.5258,-8.895395,-3.824188,0.6404,-1.2199419,-3.5278242,-2.0,0.9072,-1.8751426
1291,series2x2_parallel1,767.6125,0.5,5.0305,2.9845,2.54,0.1612,1.1203,10.0258,0.0016,0.514,20.307,0.4723,0.0074,0.2794,0.1835,0.0271,0.0017,0.4504,0.2872,0.3039,1,-1.0,9.584234,5.0305,2.9845,2.54,0.1612,1.1203,10.0258,0.0016,0.514,20.307,0.4723,-7.078259,-1.8395962,0.1835,-5.2055635,-9.20025,-1.1507213,0.2872,-1.7183315
1421,series2x2_parallel1,70.698,0.5,3.7272,1.3758,3.317,0.8651,0.397,8.3947,0.0615,1.5782,14.9811,0.2111,0.0635,0.3884,0.8068,0.042,0.1123,0.2408,0.7222,0.093,1,-1.0,6.1435976,3.7272,1.3758,3.317,0.8651,0.397,8.3947,0.0615,1.5782,14.9811,0.2111,-3.9770997,-1.3643849,0.8068,-4.573467,-3.15457,-2.0540926,0.7222,-3.4266255
1865,series2x2_parallel1,320.7299,0.6667,1.3542,2.1414,1.2685,1.5384,3.0819,5.2159,0.3577,6.7283,8.8835,0.1613,0.0448,0.0653,0.46,0.0761,0.012,0.0625,0.483,0.1942,1,-0.58489037,8.325215,1.3542,2.1414,1.2685,1.5384,3.0819,5.2159,0.3577,6.7283,8.8835,0.1613,-4.4803576,-3.936773,0.46,-3.7159598,-6.3808217,-4.0,0.483,-2.364385
1478,series3,109.1742,0.125,1.3572,5.2401,4.1387,3.8007,1.1264,-11.7264,0.4448,5.8086,6.1257,0.5367,0.0198,0.0303,0.4108,0.2704,0.0243,0.3189,0.1919,0.0323,2,-3.0,6.7704883,1.3572,5.2401,4.1387,3.8007,1.1264,-11.7264,0.4448,5.8086,6.1257,0.5367,-5.6583557,-5.0445385,0.4108,-1.886833,-5.3629,-1.6488241,0.1919,-4.952322
48,series3,113.3302,0.6667,5.2666,2.3617,1.1359,5.4345,4.8428,-9.7607,0.3279,3.0163,14.4086,0.7705,0.0162,0.2959,0.2948,0.5334,0.0013,0.1894,0.2127,0.2932,2,-0.58489037,6.8243885,5.2666,2.3617,1.1359,5.4345,4.8428,-9.7607,0.3279,3.0163,14.4086,0.7705,-5.947862,-1.7568184,0.2948,-0.90671027,-9.587273,-2.4004917,0.2127,-1.770043
1423,series2x2_parallel1,172.4333,0.125,1.3104,3.7836,0.4837,2.8366,2.0862,10.4604,0.0875,7.0001,4.7068,0.2949,0.0063,0.2878,0.4182,0.0251,0.0652,0.0605,0.6157,0.1845,1,-3.0,7.4298944,1.3104,3.7836,0.4837,2.8366,2.0862,10.4604,0.0875,7.0001,4.7068,0.2949,-7.3104324,-1.7968614,0.4182,-5.316169,-3.9389842,-4.0469213,0.6157,-2.4383073
1839,series3,106.3414,4.0,1.7802,0.5463,2.3673,0.3066,2.5245,2.6293,0.2641,8.4121,7.4128,0.2745,0.0771,0.1707,0.2025,0.0529,0.0354,0.1731,0.1338,0.1542,2,2.0,6.7325597,1.7802,0.5463,2.3673,0.3066,2.5245,2.6293,0.2641,8.4121,7.4128,0.2745,-3.6971254,-2.550465,0.2025,-4.2405887,-4.820107,-2.5303226,0.1338,-2.6971254
1245,series2x2_parallel1,807.4769,0.25,2.3424,1.2556,0.5512,3.757,1.8051,10.483,0.4476,4.182,3.1545,0.0491,0.0566,0.1785,0.4159,0.048,0.0816,0.3744,0.4607,0.0306,1,-2.0,9.657277,2.3424,1.2556,0.5512,3.757,1.8051,10.483,0.4476,4.182,3.1545,0.0491,-4.143054,-2.486004,0.4159,-4.3808217,-3.615287,-1.4173477,0.4607,-5.0303245
1585,series3,862.6484,4.0,2.6452,3.3126,3.7151,3.5243,0.4645,-7.755,0.4346,8.4736,20.5747,0.4947,0.0316,0.0775,0.7713,0.23,0.0022,0.0633,0.7266,0.2446,2,2.0,9.752629,2.6452,3.3126,3.7151,3.5243,0.4645,-7.755,0.4346,8.4736,20.5747,0.4947,-4.9839315,-3.6896598,0.7713,-2.120294,-8.82828,-3.9816508,0.7266,-2.0315037
771,series3_parallel2,298.0043,0.3333,3.6996,5.9485,1.8709,1.1956,2.1683,-0.9662,0.0092,7.8329,10.5831,0.1386,0.0168,0.4373,0.4653,0.461,0.0038,0.0662,0.8861,0.5062,3,-1.5851068,8.21919,3.6996,5.9485,1.8709,1.1956,2.1683,-0.9662,0.0092,7.8329,10.5831,0.1386,-5.895395,-1.1933048,0.4653,-1.1171614,-8.039784,-3.9170249,0.8861,-0.98222053
484,series3_parallel2,227.4717,0.1667,1.7496,3.3555,1.4803,2.0995,0.6025,-0.8475,0.3653,8.6361,7.0559,0.4783,0.0297,0.1698,0.5061,0.238,0.0018,0.5526,0.2377,0.4999,3,-2.584674,7.829543,1.7496,3.3555,1.4803,2.0995,0.6025,-0.8475,0.3653,8.6361,7.0559,0.4783,-5.0733933,-2.5580916,0.5061,-2.0709665,-9.117787,-0.85569245,0.2377,-1.0002885
1281,parallel5,189.0394,0.25,0.9555,1.1221,1.2931,0.626,3.6795,2.3674,0.146,3.9664,8.7318,0.3291,0.0382,0.0481,0.5386,0.0864,0.0061,0.3101,0.329,0.2018,0,-2.0,7.562543,0.9555,1.1221,1.2931,0.626,3.6795,2.3674,0.146,3.9664,8.7318,0.3291,-4.7102838,-4.3778195,0.5386,-3.5328248,-7.356975,-1.6891946,0.329,-2.309002
1734,series2x2_parallel1,257.0801,4.0,0.9676,1.7381,1.4333,1.0198,2.7384,2.3796,0.4275,6.8669,16.1286,0.3068,0.0043,0.3835,0.2097,0.1069,0.0527,0.2138,0.8153,0.6551,1,2.0,8.006074,0.9676,1.7381,1.4333,1.0198,2.7384,2.3796,0.4275,6.8669,16.1286,0.3068,-7.861448,-1.3827015,0.2097,-3.2256663,-4.246053,-2.2256663,0.8153,-0.610213
203,series3_parallel2,624.0519,4.0,1.3276,3.1832,1.4628,3.6753,3.1547,-10.9514,0.1195,4.5623,17.6613,0.5916,0.003,0.0447,0.7122,0.0252,0.0017,0.4026,0.3676,0.5793,3,2.0,9.285522,1.3276,3.1832,1.4628,3.6753,3.1547,-10.9514,0.1195,4.5623,17.6613,0.5916,-8.380822,-4.4835815,0.7122,-5.3104324,-9.20025,-1.312581,0.3676,-0.78761744
1842,series3_parallel2,163.6821,3.0,3.3486,3.5962,0.6828,1.6447,0.6106,8.721,0.198,5.9107,8.8716,0.0308,0.026,0.084,0.5262,0.135,0.0116,0.2477,0.4033,0.2125,3,1.5849625,7.3547525,3.3486,3.5962,0.6828,1.6447,0.6106,8.721,0.198,5.9107,8.8716,0.0308,-5.2653446,-3.5734668,0.5262,-2.8889687,-6.4297314,-2.0133343,0.4033,-2.2344651
1285,series3_parallel2,116.2107,0.6667,1.8805,1.1944,1.6044,3.1627,0.914,-9.3402,0.3032,3.9056,15.3007,0.0647,0.0244,0.1192,0.4684,0.0397,0.0066,0.2546,0.8464,0.7432,3,-0.58489037,6.860599,1.8805,1.1944,1.6044,3.1627,0.914,-9.3402,0.3032,3.9056,15.3007,0.0647,-5.356975,-3.068544,0.4684,-4.654717,-7.243318,-1.9736958,0.8464,-0.42817757
27,series2x2_parallel1,131.9452,0.2,0.6954,2.4515,1.249,0.4089,1.9614,1.0711,0.1678,8.7792,13.1473,0.7502,0.0134,0.0373,0.6718,0.068,0.053,0.279,0.6242,0.083,1,-2.321928,7.043795,0.6954,2.4515,1.249,0.4089,1.9614,1.0711,0.1678,8.7792,13.1473,0.7502,-6.2216234,-4.7446804,0.6718,-3.8783214,-4.237864,-1.8416629,0.6242,-3.590745
810,series2x2_parallel1,182.2273,0.5,2.4355,5.4582,1.9295,0.5284,4.6068,-11.9598,0.0957,8.1287,15.0487,0.5431,0.0025,0.2419,0.5017,0.0896,0.1001,0.3045,0.3715,0.1913,1,-1.0,7.5095954,2.4355,5.4582,1.9295,0.5284,4.6068,-11.9598,0.0957,8.1287,15.0487,0.5431,-8.643856,-2.0475173,0.5017,-3.4803576,-3.320486,-1.7154858,0.3715,-2.3860912
701,parallel5,77.1514,0.1667,0.3608,2.7668,1.0688,0.18,2.7001,-0.6593,0.1291,6.0089,0.3883,0.553,0.022,0.104,0.7964,0.2008,0.0672,0.137,0.3645,0.4404,0,-2.584674,6.2696204,0.3608,2.7668,1.0688,0.18,2.7001,-0.6593,0.1291,6.0089,0.3883,0.553,-5.506353,-3.2653446,0.7964,-2.3161688,-3.895395,-2.8677523,0.3645,-1.1831136
1962,series3,820.1801,1.0,5.2576,1.8807,1.0847,1.6106,3.7612,2.3644,0.0722,6.835,15.0565,0.0094,0.0156,0.0725,0.4927,0.0798,0.0194,0.0413,0.589,0.2043,2,0.0,9.679797,5.2576,1.8807,1.0847,1.6106,3.7612,2.3644,0.0722,6.835,15.0565,0.0094,-6.0023103,-3.7858753,0.4927,-3.6474674,-5.6877995,-4.5977144,0.589,-2.2912388
837,series2x2_parallel1,638.584,4.0,1.0889,1.1799,1.9499,2.321,1.4935,-10.352,0.2555,4.1743,20.1041,0.763,0.0023,0.032,0.7556,0.3172,0.0067,0.0512,0.6037,0.2569,1,2.0,9.318732,1.0889,1.1799,1.9499,2.321,1.4935,-10.352,0.2555,4.1743,20.1041,0.763,-8.764151,-4.965784,0.7556,-1.6565353,-7.2216234,-4.2877126,0.6037,-1.9607211
51,series3,845.4162,1.0,5.7847,5.2553,1.1717,2.1822,1.5873,10.7707,0.3562,0.4892,6.793,0.7984,0.0322,0.1248,0.779,0.0627,0.0397,0.0538,0.8866,0.0747,2,0.0,9.723518,5.7847,5.2553,1.1717,2.1822,1.5873,10.7707,0.3562,0.4892,6.793,0.7984,-4.956795,-3.0023103,0.779,-3.9953907,-4.654717,-4.21625,0.8866,-3.742748
164,series3_parallel2,786.2255,0.6667,3.1664,2.1529,3.9736,1.2387,3.3047,0.9805,0.0267,8.0209,9.0028,0.2359,0.041,0.1745,0.3547,0.0692,0.0061,0.3699,0.629,0.1608,3,-0.58489037,9.618799,3.1664,2.1529,3.9736,1.2387,3.3047,0.9805,0.0267,8.0209,9.0028,0.2359,-4.608232,-2.518701,0.3547,-3.853084,-7.356975,-1.4347929,0.629,-2.6366608
687,series2x2_parallel1,535.7216,1.0,0.1503,3.9056,0.511,1.7049,3.9496,6.6249,0.4235,0.3122,9.3566,0.5945,0.0105,0.4635,0.5118,0.0258,0.01,0.2785,0.246,0.0552,1,0.0,9.06534,0.1503,3.9056,0.511,1.7049,3.9496,6.6249,0.4235,0.3122,9.3566,0.5945,-6.573467,-1.1093588,0.5118,-5.276485,-6.643856,-1.8442508,0.246,-4.179188
624,parallel5,663.45,0.25,1.2959,2.6854,5.009,5.7463,2.7176,-7.6591,0.136,5.8275,19.5635,0.0041,0.0204,0.0352,0.7003,0.6388,0.0266,0.5847,0.5373,0.1498,0,-2.0,9.373844,1.2959,2.6854,5.009,5.7463,2.7176,-7.6591,0.136,5.8275,19.5635,0.0041,-5.615287,-4.828281,0.7003,-0.6465637,-5.23243,-0.77423155,0.5373,-2.7388904
168,series2x2_parallel1,240.0948,0.25,0.5301,3.675,1.6995,5.8077,0.9588,-4.0832,0.2688,3.4215,7.8356,0.424,0.0131,0.2775,0.8706,0.4467,0.0296,0.2026,0.7943,0.671,1,-2.0,7.90746,0.5301,3.675,1.6995,5.8077,0.9588,-4.0832,0.2688,3.4215,7.8356,0.424,-6.254289,-1.8494403,0.8706,-1.1626219,-5.078259,-2.303294,0.7943,-0.5756153
1653,series2x2_parallel1,469.5359,0.6667,4.4961,3.8936,4.8078,2.6747,1.5874,7.2818,0.0063,7.1811,1.3703,0.5556,0.0336,0.0402,0.6184,0.5084,0.0827,0.2557,0.7961,0.0465,1,-0.58489037,8.875092,4.4961,3.8936,4.8078,2.6747,1.5874,7.2818,0.0063,7.1811,1.3703,0.5556,-4.895395,-4.6366606,0.6184,-0.975964,-3.595969,-1.967476,0.7961,-4.4266253
1124,parallel5,102.4217,2.0,1.428,2.6574,1.9165,1.9629,3.2739,7.3315,0.0102,6.8911,12.0982,0.0154,0.0078,0.22,0.519,0.3413,0.0058,0.5558,0.5524,0.5874,0,1.0,6.6783776,1.428,2.6574,1.9165,1.9629,3.2739,7.3315,0.0102,6.8911,12.0982,0.0154,-7.0023103,-2.1844246,0.519,-1.5508876,-7.4297314,-0.8473622,0.5524,-0.7675848
475,series3_parallel2,119.7801,0.3333,1.7528,0.5213,2.0442,1.6767,3.9509,4.5218,0.4458,5.5474,20.5466,0.1948,0.0511,0.1369,0.4363,0.0418,0.0076,0.1074,0.8233,0.731,3,-1.5851068,6.9042444,1.7528,0.5213,2.0442,1.6767,3.9509,4.5218,0.4458,5.5474,20.5466,0.1948,-4.290533,-2.8688056,0.4363,-4.5803533,-7.039785,-3.218934,0.8233,-0.45205665
1251,parallel5,326.6078,0.125,0.7984,2.7999,2.2926,0.5644,5.5286,-2.9566,0.0758,2.9046,12.8887,0.1959,0.0031,0.0608,0.2148,0.1417,0.0012,0.5675,0.7145,0.7139,0,-3.0,8.351416,0.7984,2.7999,2.2926,0.5644,5.5286,-2.9566,0.0758,2.9046,12.8887,0.1959,-8.333516,-4.039785,0.2148,-2.8190885,-9.70275,-0.8173077,0.7145,-0.48620602
1192,series2x2_parallel1,269.8489,0.1667,2.6643,3.604,0.5162,3.3758,3.6561,-3.4079,0.0533,0.1274,8.6512,0.0582,0.0048,0.1586,0.3805,0.2154,0.0159,0.3802,0.3757,0.0671,1,-2.584674,8.076008,2.6643,3.604,0.5162,3.3758,3.6561,-3.4079,0.0533,0.1274,8.6512,0.0582,-7.7027497,-2.6565354,0.3805,-2.2149098,-5.974829,-1.3951696,0.3757,-3.8975434
819,series3_parallel2,411.777,0.5,2.1127,2.1862,1.2794,0.1614,2.7445,-1.9879,0.2312,6.9712,9.7323,0.5172,0.0049,0.036,0.8537,0.0277,0.0465,0.1084,0.3921,0.0333,3,-1.0,8.6857195,2.1127,2.1862,1.2794,0.1614,2.7445,-1.9879,0.2312,6.9712,9.7323,0.5172,-7.6730027,-4.7958593,0.8537,-5.17397,-4.4266253,-3.2055633,0.3921,-4.908334
1933,series3,166.3411,2.0,1.3624,0.9909,1.2127,2.3404,1.0874,2.3342,0.4,7.718,14.5577,0.0433,0.0741,0.4197,0.2661,0.0567,0.0198,0.2268,0.1714,0.1453,2,1.0,7.3780007,1.3624,0.9909,1.2127,2.3404,1.0874,2.3342,0.4,7.718,14.5577,0.0433,-3.7543826,-1.2525697,0.2661,-4.1405077,-5.6583557,-2.1405075,0.1714,-2.7828934
1866,series2x2_parallel1,479.9366,1.0,0.6583,3.562,3.7773,5.3775,1.1977,-10.144,0.1413,8.8564,17.5694,0.0219,0.0255,0.3276,0.2155,0.3478,0.0477,0.5592,0.5857,0.2261,1,0.0,8.9067,0.6583,3.562,3.7773,5.3775,1.1977,-10.144,0.1413,8.8564,17.5694,0.0219,-5.293359,-1.6099927,0.2155,-1.5236702,-4.389867,-0.83856374,0.5857,-2.144967
599,series3,431.9199,0.1667,0.2669,2.8632,0.4228,1.2784,5.2776,-7.1155,0.2275,5.2799,15.0845,0.2357,0.0443,0.1233,0.7883,0.4992,0.01,0.0799,0.2614,0.7127,2,-2.584674,8.75462,0.2669,2.8632,0.4228,1.2784,5.2776,-7.1155,0.2275,5.2799,15.0845,0.2357,-4.4965496,-3.0197554,0.7883,-1.0023102,-6.643856,-3.6456606,0.2614,-0.48863316
1120,series3_parallel2,188.7508,1.5,0.9206,2.6118,2.9898,2.7538,0.2328,-1.0289,0.0437,0.1826,17.112,0.3341,0.0033,0.175,0.8147,0.0351,0.0046,0.0993,0.7844,0.1626,3,0.5849625,7.560339,0.9206,2.6118,2.9898,2.7538,0.2328,-1.0289,0.0437,0.1826,17.112,0.3341,-8.243319,-2.514573,0.8147,-4.832385,-7.7641506,-3.3320625,0.7844,-2.620601
10,series3_parallel2,218.6503,0.125,1.0261,1.158,3.081,5.0943,0.3132,-3.2998,0.1609,4.6701,0.1776,0.5259,0.0204,0.0408,0.5443,0.024,0.1104,0.6154,0.4631,0.0376,3,-3.0,7.7724814,1.0261,1.158,3.081,5.0943,0.3132,-3.2998,0.1609,4.6701,0.1776,0.5259,-5.615287,-4.615287,0.5443,-5.3808217,-3.179188,-0.70040363,0.4631,-4.733124
957,series3,337.8487,0.6667,3.4021,3.5774,2.5035,2.8828,1.5256,2.6609,0.1699,2.0907,20.1091,0.2212,0.0036,0.0901,0.7894,0.2898,0.066,0.0469,0.3653,0.1789,2,-0.58489037,8.400233,3.4021,3.5774,2.5035,2.8828,1.5256,2.6609,0.1699,2.0907,20.1091,0.2212,-8.117787,-3.4723291,0.7894,-1.7868706,-3.92139,-4.4142685,0.3653,-2.4827747
1707,series3,364.3554,1.0,0.2192,3.7573,1.3602,0.6226,0.263,1.0449,0.314,2.7291,9.7178,0.2158,0.0731,0.041,0.4569,0.2831,0.074,0.1802,0.3398,0.0938,2,0.0,8.509203,0.2192,3.7573,1.3602,0.6226,0.263,1.0449,0.314,2.7291,9.7178,0.2158,-3.7739847,-4.608232,0.4569,-1.8206164,-3.756331,-2.4723291,0.3398,-3.4142683
1233,series2x2_parallel1,337.4652,0.25,2.4448,1.558,1.6457,3.3927,2.7045,-0.3708,0.3196,6.9351,21.8519,0.7831,0.0742,0.4247,0.3225,0.4292,0.0308,0.4824,0.5786,0.0433,1,-2.0,8.398595,2.4448,1.558,1.6457,3.3927,2.7045,-0.3708,0.3196,6.9351,21.8519,0.7831,-3.752437,-1.235484,0.3225,-1.220278,-5.020926,-1.0516982,0.5786,-4.529489
1830,series3,352.6295,0.3333,3.6174,1.0788,0.5184,0.2621,1.9569,11.6569,0.2762,5.5866,6.5596,0.2331,0.0103,0.0451,0.28,0.1808,0.0076,0.5196,0.2666,0.6384,2,-1.5851068,8.462009,3.6174,1.0788,0.5184,0.2621,1.9569,11.6569,0.2762,5.5866,6.5596,0.2331,-6.601212,-4.470729,0.28,-2.4675333,-7.039785,-0.94452673,0.2666,-0.64746743
1994,series3,176.2235,0.3333,3.71,1.0311,2.6429,3.3483,0.8079,7.467,0.0951,3.6696,2.2237,0.5676,0.0402,0.1324,0.7959,0.0368,0.013,0.1292,0.1819,0.0513,2,-1.5851068,7.4612627,3.71,1.0311,2.6429,3.3483,0.8079,7.467,0.0951,3.6696,2.2237,0.5676,-4.6366606,-2.9170249,0.7959,-4.7641506,-6.2653446,-2.952322,0.1819,-4.2848973
1046,series3_parallel2,670.7414,3.0,1.0698,0.1673,0.19,1.011,3.6879,5.884,0.1027,5.4222,12.151,0.2929,0.0052,0.1048,0.5424,0.0374,0.0837,0.5428,0.1868,0.1314,3,1.5849625,9.389613,1.0698,0.1673,0.19,1.011,3.6879,5.884,0.1027,5.4222,12.151,0.2929,-7.5872726,-3.2542894,0.5424,-4.740818,-3.5786285,-0.88150734,0.1868,-2.9279628
1032,series3,70.6909,0.3333,1.1412,2.5348,0.2496,0.2699,3.9836,-1.2385,0.2006,4.9941,3.8102,0.078,0.0058,0.1216,0.7731,0.0456,0.0293,0.1201,0.7919,0.0401,2,-1.5851068,6.1434526,1.1412,2.5348,0.2496,0.2699,3.9836,-1.2385,0.2006,4.9941,3.8102,0.078,-7.4297314,-3.039785,0.7731,-4.4548225,-5.0929556,-3.057692,0.7919,-4.640254
858,series3_parallel2,72.398,1.0,1.7566,0.4382,1.8125,3.6002,3.2014,7.5026,0.4298,8.4826,21.9661,0.5943,0.0097,0.2675,0.471,0.1382,0.0624,0.4909,0.5722,0.0313,3,0.0,6.177878,1.7566,0.4382,1.8125,3.6002,3.2014,7.5026,0.4298,8.4826,21.9661,0.5943,-6.6877995,-1.9023892,0.471,-2.8551705,-4.0023103,-1.0264989,0.5722,-4.9976935
1073,parallel5,712.1462,0.125,1.0511,1.3582,1.4855,3.8476,0.2439,-7.308,0.3671,6.3278,17.3265,0.63,0.0348,0.0351,0.7242,0.1057,0.0029,0.3202,0.4977,0.0951,0,-3.0,9.476029,1.0511,1.3582,1.4855,3.8476,0.2439,-7.308,0.3671,6.3278,17.3265,0.63,-4.844769,-4.832385,0.7242,-3.2419527,-8.429731,-1.6429548,0.4977,-3.3944108
