id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,algorithm_idx,algorithm_prefix_idx,algorithm_suffix_idx
759,series3,466.9126,0.125,0.9955,2.3097,1.2019,3.5946,1.7885,0.0,0.0,0.0,0.0,0.0,2,2,0
213,series3,590.863,1.0,4.7754,1.2708,3.0474,2.3331,1.0382,0.0,0.0,0.0,0.0,0.0,2,2,0
351,parallel5,122.8662,1.5,4.1359,1.3782,1.7254,4.1171,3.4291,0.0,0.0,0.0,0.0,0.0,0,0,3
344,series3_parallel2,71.334,0.2,0.2586,0.5237,3.518,0.3172,3.9109,0.0,0.0,0.0,0.0,0.0,3,2,2
3394,parallel5,547.9757,0.125,1.3365,0.6085,0.664,4.5339,4.653,0.0,0.0,0.0,0.0,0.0,0,0,3
3813,series3,252.9509,1.0,0.883,1.2963,2.7868,0.3373,3.8577,0.0,0.0,0.0,0.0,0.0,2,2,0
2423,parallel5,82.4802,0.2,2.1716,1.5057,1.201,1.5293,5.3521,0.0,0.0,0.0,0.0,0.0,0,0,3
2074,series3_parallel2,781.296,0.2,1.1132,3.8741,1.2141,0.7951,3.897,0.0,0.0,0.0,0.0,0.0,3,2,2
232,series2x2_parallel1,314.3766,4.0,0.4033,4.9805,1.146,0.3556,1.0548,0.0,0.0,0.0,0.0,0.0,1,1,1
488,series3_parallel2,70.7009,0.3333,4.1225,3.1472,0.4925,4.8645,0.6703,0.0,0.0,0.0,0.0,0.0,3,2,2
3793,series3_parallel2,113.6666,0.25,0.4297,0.694,2.2663,0.3035,4.0681,0.0,0.0,0.0,0.0,0.0,3,2,2
2274,series3_parallel2,739.5793,0.1667,1.6491,1.5929,1.8781,1.7467,4.8239,0.0,0.0,0.0,0.0,0.0,3,2,2
3264,parallel5,261.7518,0.6667,1.2235,2.9684,0.448,1.5135,1.197,0.0,0.0,0.0,0.0,0.0,0,0,3
958,series3_parallel2,508.0692,4.0,0.1737,2.5458,0.7509,2.6158,5.2282,0.0,0.0,0.0,0.0,0.0,3,2,2
2720,series2x2_parallel1,86.6587,3.0,0.6907,2.1836,3.1277,1.4208,2.199,0.0,0.0,0.0,0.0,0.0,1,1,1
447,parallel5,100.7232,0.125,4.1738,1.4755,0.422,2.576,4.2939,0.0,0.0,0.0,0.0,0.0,0,0,3
325,series3_parallel2,478.8543,2.0,1.4603,5.0781,4.9627,3.7581,3.2575,0.0,0.0,0.0,0.0,0.0,3,2,2
1776,series2x2_parallel1,70.0433,0.6667,3.7962,0.8405,0.6457,2.8828,3.4622,0.0,0.0,0.0,0.0,0.0,1,1,1
3291,series3_parallel2,175.3041,0.125,1.9471,3.3453,2.8875,3.2845,0.3517,0.0,0.0,0.0,0.0,0.0,3,2,2
148,series2x2_parallel1,105.0507,4.0,4.8531,0.1995,0.6295,1.1164,1.9054,0.0,0.0,0.0,0.0,0.0,1,1,1
2034,series3_parallel2,84.9585,0.2,0.9412,3.5389,1.5146,0.523,1.0542,0.0,0.0,0.0,0.0,0.0,3,2,2
598,series2x2_parallel1,545.8759,0.125,3.2403,2.7491,2.8779,2.3351,2.0767,0.0,0.0,0.0,0.0,0.0,1,1,1
2051,parallel5,65.8386,0.125,0.559,2.0489,4.0052,4.168,1.9934,0.0,0.0,0.0,0.0,0.0,0,0,3
879,parallel5,587.1546,0.5,3.8555,0.4186,0.696,3.7425,0.2463,0.0,0.0,0.0,0.0,0.0,0,0,3
3216,parallel5,488.3595,2.0,3.5499,1.7447,0.8738,3.7541,1.5687,0.0,0.0,0.0,0.0,0.0,0,0,3
2334,series3_parallel2,155.2076,0.2,1.5375,3.3935,4.1771,1.8161,0.4469,0.0,0.0,0.0,0.0,0.0,3,2,2
295,parallel5,167.5114,1.5,0.4457,2.4191,2.4145,3.3607,0.3545,0.0,0.0,0.0,0.0,0.0,0,0,3
2539,series3_parallel2,791.8387,3.0,1.4003,5.7299,2.4172,1.5754,5.0657,0.0,0.0,0.0,0.0,0.0,3,2,2
2986,series2x2_parallel1,289.9926,0.5,5.6888,2.2987,3.9133,3.9243,0.4124,0.0,0.0,0.0,0.0,0.0,1,1,1
612,series3_parallel2,569.3558,0.1667,3.2966,0.5083,2.1761,1.0039,0.8809,0.0,0.0,0.0,0.0,0.0,3,2,2
870,series3,753.8299,0.5,3.9636,2.0474,0.5802,3.9984,1.4065,0.0,0.0,0.0,0.0,0.0,2,2,0
3018,parallel5,389.289,2.0,1.1285,3.7395,3.3073,3.2182,4.1735,0.0,0.0,0.0,0.0,0.0,0,0,3
2865,series2x2_parallel1,266.2452,1.0,3.0253,1.5967,5.4548,0.9268,0.4604,0.0,0.0,0.0,0.0,0.0,1,1,1
2089,series3,124.8498,0.6667,1.3323,3.9628,1.5202,0.939,1.0875,0.0,0.0,0.0,0.0,0.0,2,2,0
3011,series3,430.5283,1.5,2.0794,1.6457,1.7602,1.9886,1.9058,0.0,0.0,0.0,0.0,0.0,2,2,0
1329,series3_parallel2,566.4933,3.0,1.7598,2.7382,1.0174,4.2186,2.3478,0.0,0.0,0.0,0.0,0.0,3,2,2
3881,series3,175.495,0.3333,5.1187,1.2163,2.741,1.6127,2.3609,0.0,0.0,0.0,0.0,0.0,2,2,0
67,series3_parallel2,126.7215,2.0,0.2469,0.5375,5.9941,5.941,3.5958,0.0,0.0,0.0,0.0,0.0,3,2,2
3895,series3_parallel2,651.9979,2.0,1.0425,3.8582,4.1497,1.8557,1.8755,0.0,0.0,0.0,0.0,0.0,3,2,2
1960,series3,641.6839,0.1667,0.502,1.3499,0.6243,1.9515,4.1394,0.0,0.0,0.0,0.0,0.0,2,2,0
2403,series3_parallel2,754.4949,4.0,3.5168,5.6817,2.9427,0.7623,0.9752,0.0,0.0,0.0,0.0,0.0,3,2,2
244,series3,739.2539,1.5,3.7817,0.914,2.9718,1.1656,0.7339,0.0,0.0,0.0,0.0,0.0,2,2,0
2685,parallel5,139.651,2.0,0.924,4.1219,1.4197,0.4923,4.7609,0.0,0.0,0.0,0.0,0.0,0,0,3
1636,series3_parallel2,85.7146,0.25,1.1771,2.1655,1.1454,2.5113,2.2511,0.0,0.0,0.0,0.0,0.0,3,2,2
2978,parallel5,73.3116,0.1667,5.2857,0.3193,0.939,2.9209,2.135,0.0,0.0,0.0,0.0,0.0,0,0,3
3239,series3_parallel2,643.4397,3.0,3.2699,2.1796,3.2576,3.2416,2.5063,0.0,0.0,0.0,0.0,0.0,3,2,2
2417,series3,139.7399,0.125,1.87,0.6581,0.8482,4.1805,3.3774,0.0,0.0,0.0,0.0,0.0,2,2,0
3108,series2x2_parallel1,396.8796,1.5,2.8062,3.6474,4.853,2.2622,1.2108,0.0,0.0,0.0,0.0,0.0,1,1,1
3655,series3,117.4457,0.6667,3.3858,3.3056,3.2739,2.8398,1.7076,0.0,0.0,0.0,0.0,0.0,2,2,0
1238,series3_parallel2,386.583,0.1667,0.3459,1.5278,4.3485,1.6059,1.2426,0.0,0.0,0.0,0.0,0.0,3,2,2
1271,parallel5,520.4286,0.3333,1.596,4.4921,2.7377,1.789,3.6322,0.0,0.0,0.0,0.0,0.0,0,0,3
651,series3,253.7908,0.25,4.623,4.1336,0.8309,2.9819,3.0592,0.0,0.0,0.0,0.0,0.0,2,2,0
3866,series3_parallel2,192.6789,0.1667,3.8634,0.2412,4.8481,5.3116,3.8462,0.0,0.0,0.0,0.0,0.0,3,2,2
2104,parallel5,86.145,0.3333,3.055,0.1936,3.9914,0.2301,0.5619,0.0,0.0,0.0,0.0,0.0,0,0,3
1785,parallel5,257.7492,0.1667,3.8033,1.2865,1.62,1.2448,3.3925,0.0,0.0,0.0,0.0,0.0,0,0,3
2041,series3_parallel2,82.8045,0.125,4.5378,3.6743,2.3514,0.8492,3.5797,0.0,0.0,0.0,0.0,0.0,3,2,2
2885,parallel5,378.2879,1.5,4.0817,5.0807,4.725,3.0141,0.6636,0.0,0.0,0.0,0.0,0.0,0,0,3
699,parallel5,229.605,0.5,1.0875,2.1512,2.4061,5.6636,4.2059,0.0,0.0,0.0,0.0,0.0,0,0,3
1465,parallel5,112.3805,0.125,2.6466,0.9653,1.1087,1.7795,3.3053,0.0,0.0,0.0,0.0,0.0,0,0,3
2173,series2x2_parallel1,75.5562,2.0,0.994,3.2201,2.473,4.0855,1.6851,0.0,0.0,0.0,0.0,0.0,1,1,1
2235,series3_parallel2,168.7287,2.0,1.4507,0.4942,2.0143,1.1328,2.3281,0.0,0.0,0.0,0.0,0.0,3,2,2
3778,series3_parallel2,109.2449,0.1667,5.7057,2.3771,4.0914,1.2558,3.4359,0.0,0.0,0.0,0.0,0.0,3,2,2
877,parallel5,792.4901,0.6667,1.5469,3.3439,1.7181,1.8845,0.9034,0.0,0.0,0.0,0.0,0.0,0,0,3
44,parallel5,82.5981,0.125,2.0274,0.261,2.9406,1.4628,2.5244,0.0,0.0,0.0,0.0,0.0,0,0,3
676,parallel5,164.993,1.5,1.3014,0.7898,0.8571,2.9483,1.9005,0.0,0.0,0.0,0.0,0.0,0,0,3
3343,parallel5,104.9425,1.5,5.1302,1.3628,4.1521,2.245,0.2421,0.0,0.0,0.0,0.0,0.0,0,0,3
3419,series3_parallel2,94.9946,1.5,0.6811,1.2191,1.4926,2.5215,1.004,0.0,0.0,0.0,0.0,0.0,3,2,2
1552,series2x2_parallel1,137.6008,0.1667,4.432,0.2903,3.1331,1.8542,0.7182,0.0,0.0,0.0,0.0,0.0,1,1,1
3518,series3,365.8709,0.5,3.4617,3.1536,0.2534,3.2692,2.0908,0.0,0.0,0.0,0.0,0.0,2,2,0
3039,series3,285.1479,0.5,4.9009,0.463,1.7471,1.294,0.6553,0.0,0.0,0.0,0.0,0.0,2,2,0
725,series3_parallel2,136.5615,0.25,1.003,0.8734,3.6327,1.4359,3.1592,0.0,0.0,0.0,0.0,0.0,3,2,2
1001,series3,391.1937,0.3333,2.3769,0.8425,1.691,5.6307,0.9444,0.0,0.0,0.0,0.0,0.0,2,2,0
2331,series2x2_parallel1,235.1983,2.0,4.1229,2.3736,1.9661,0.7228,1.5118,0.0,0.0,0.0,0.0,0.0,1,1,1
95,series3_parallel2,562.0755,1.0,4.2575,0.8605,2.0897,0.5754,0.7361,0.0,0.0,0.0,0.0,0.0,3,2,2
2679,series3,83.2105,0.3333,2.459,0.2563,2.194,3.0716,4.6303,0.0,0.0,0.0,0.0,0.0,2,2,0
2922,parallel5,95.7137,3.0,2.1845,0.2842,0.952,0.1538,3.7998,0.0,0.0,0.0,0.0,0.0,0,0,3
20,series3_parallel2,555.33,0.1667,1.005,0.9501,1.6528,0.405,0.4609,0.0,0.0,0.0,0.0,0.0,3,2,2
2447,series3_parallel2,67.0504,2.0,0.958,1.9625,1.1863,1.7945,4.0954,0.0,0.0,0.0,0.0,0.0,3,2,2
2479,series3_parallel2,721.2735,0.3333,2.6721,2.4382,2.9152,2.7374,0.8392,0.0,0.0,0.0,0.0,0.0,3,2,2
2675,series3_parallel2,486.9693,0.25,3.4512,4.8801,5.9255,0.8396,4.0864,0.0,0.0,0.0,0.0,0.0,3,2,2
4023,series2x2_parallel1,82.4354,3.0,0.4529,4.1409,0.328,2.9533,0.5783,0.0,0.0,0.0,0.0,0.0,1,1,1
3792,series3_parallel2,123.724,4.0,3.3822,1.5713,2.5692,2.8173,2.0646,0.0,0.0,0.0,0.0,0.0,3,2,2
1622,series2x2_parallel1,360.8215,1.5,0.7954,0.6519,3.6958,1.1222,2.611,0.0,0.0,0.0,0.0,0.0,1,1,1
2654,series3,468.7654,0.25,0.6599,2.3856,1.0946,3.3269,1.1472,0.0,0.0,0.0,0.0,0.0,2,2,0
2165,parallel5,242.2964,0.6667,0.5028,4.967,1.465,1.8801,1.0554,0.0,0.0,0.0,0.0,0.0,0,0,3
1853,series2x2_parallel1,178.3547,2.0,2.5105,1.7064,3.6197,3.2613,1.2807,0.0,0.0,0.0,0.0,0.0,1,1,1
1553,series3,838.2358,0.6667,3.5049,1.7924,3.2044,0.3907,1.2401,0.0,0.0,0.0,0.0,0.0,2,2,0
2114,parallel5,336.1031,0.125,0.7285,1.3735,2.3923,2.4132,3.6692,0.0,0.0,0.0,0.0,0.0,0,0,3
1116,series3,512.3575,2.0,1.0413,4.0717,3.7428,4.0015,0.8995,0.0,0.0,0.0,0.0,0.0,2,2,0
1017,parallel5,539.8383,0.6667,4.3421,0.5041,2.2394,4.1199,3.4473,0.0,0.0,0.0,0.0,0.0,0,0,3
1555,series3,705.1174,0.5,3.2217,1.4175,2.4678,3.5678,3.2466,0.0,0.0,0.0,0.0,0.0,2,2,0
2252,series2x2_parallel1,723.6297,4.0,2.2477,2.3944,2.5271,1.903,5.6606,0.0,0.0,0.0,0.0,0.0,1,1,1
76,series3_parallel2,359.2678,4.0,4.7848,3.5624,5.2245,0.2303,2.5756,0.0,0.0,0.0,0.0,0.0,3,2,2
3067,series3,179.7355,4.0,3.2051,0.6198,3.1598,1.8153,2.8313,0.0,0.0,0.0,0.0,0.0,2,2,0
3313,series3,544.3847,2.0,0.562,0.251,5.1401,1.1878,4.0107,0.0,0.0,0.0,0.0,0.0,2,2,0
2629,series3_parallel2,254.4399,1.5,2.5311,2.7142,2.5797,2.3502,0.8317,0.0,0.0,0.0,0.0,0.0,3,2,2
2655,series3_parallel2,85.3718,4.0,1.0264,4.8803,0.5114,1.7324,0.3577,0.0,0.0,0.0,0.0,0.0,3,2,2
1397,parallel5,142.0243,0.3333,3.0075,1.9282,2.8368,1.3377,2.9591,0.0,0.0,0.0,0.0,0.0,0,0,3
2861,series3,107.288,1.0,0.7971,0.4219,5.6702,1.8058,2.4752,0.0,0.0,0.0,0.0,0.0,2,2,0
3159,parallel5,208.7355,2.0,2.5402,3.8848,2.5553,2.0205,0.6738,0.0,0.0,0.0,0.0,0.0,0,0,3
910,series3_parallel2,96.1156,1.0,0.3625,3.2194,2.6801,5.4988,1.9584,0.0,0.0,0.0,0.0,0.0,3,2,2
3819,series3_parallel2,542.8456,0.25,2.5064,1.7116,2.0365,2.988,2.4422,0.0,0.0,0.0,0.0,0.0,3,2,2
2892,series3,117.3431,1.0,0.3059,1.0571,0.3239,0.2914,1.1434,0.0,0.0,0.0,0.0,0.0,2,2,0
2136,parallel5,275.9637,1.0,1.7487,2.7748,3.2053,3.398,0.1822,0.0,0.0,0.0,0.0,0.0,0,0,3
2750,series2x2_parallel1,643.2495,0.125,2.391,4.0762,3.6343,3.5458,2.0865,0.0,0.0,0.0,0.0,0.0,1,1,1
107,series3_parallel2,163.6909,0.6667,1.2241,0.6416,2.8876,5.6497,5.2181,0.0,0.0,0.0,0.0,0.0,3,2,2
885,series2x2_parallel1,597.0587,1.0,2.7194,4.1882,2.999,4.1771,0.8909,0.0,0.0,0.0,0.0,0.0,1,1,1
1581,series2x2_parallel1,169.9168,2.0,2.9708,4.7687,1.7377,5.0802,3.4143,0.0,0.0,0.0,0.0,0.0,1,1,1
752,series3,777.7557,0.25,3.336,1.1404,1.7816,1.2411,0.3412,0.0,0.0,0.0,0.0,0.0,2,2,0
1904,series3_parallel2,91.5436,3.0,1.8019,0.2707,0.4038,1.0779,1.4843,0.0,0.0,0.0,0.0,0.0,3,2,2
3863,series3_parallel2,198.1878,0.3333,5.0263,2.2482,3.8267,1.7223,0.9046,0.0,0.0,0.0,0.0,0.0,3,2,2
2094,parallel5,144.0121,2.0,1.1698,4.2913,3.0679,0.7767,1.4858,0.0,0.0,0.0,0.0,0.0,0,0,3
1561,series3,757.1598,0.25,0.3282,2.5568,1.7285,4.8915,3.1514,0.0,0.0,0.0,0.0,0.0,2,2,0
2361,series3,124.8973,0.1667,1.3202,1.245,1.8095,2.0001,1.2496,0.0,0.0,0.0,0.0,0.0,2,2,0
1476,parallel5,87.4422,4.0,2.7445,5.1609,0.2118,3.908,2.8714,0.0,0.0,0.0,0.0,0.0,0,0,3
3346,series2x2_parallel1,130.8517,3.0,3.5494,0.7101,2.0669,2.7124,1.3111,0.0,0.0,0.0,0.0,0.0,1,1,1
3403,series2x2_parallel1,459.2846,0.1667,1.3691,0.6504,0.8477,0.8445,1.8628,0.0,0.0,0.0,0.0,0.0,1,1,1
4008,series3_parallel2,846.0281,4.0,3.11,1.9804,4.23,0.6647,3.4496,0.0,0.0,0.0,0.0,0.0,3,2,2
831,series3,742.8262,0.1667,2.8875,1.4821,1.1365,4.0622,1.1804,0.0,0.0,0.0,0.0,0.0,2,2,0
538,parallel5,93.792,4.0,1.0816,0.407,3.6295,1.4739,3.3863,0.0,0.0,0.0,0.0,0.0,0,0,3
1725,series3,83.5001,1.5,2.7717,0.9055,3.0553,1.4073,2.6165,0.0,0.0,0.0,0.0,0.0,2,2,0
2406,series2x2_parallel1,562.5891,2.0,0.3372,3.4454,4.1388,3.6693,1.8961,0.0,0.0,0.0,0.0,0.0,1,1,1
2999,series2x2_parallel1,138.1711,0.2,0.4082,4.1508,2.1794,4.0783,2.4266,0.0,0.0,0.0,0.0,0.0,1,1,1
2057,series3,161.5719,0.1667,1.6137,4.9373,2.1266,1.6706,1.949,0.0,0.0,0.0,0.0,0.0,2,2,0
2622,series2x2_parallel1,345.5571,3.0,1.0864,3.9408,3.6235,3.1914,3.0614,0.0,0.0,0.0,0.0,0.0,1,1,1
1208,series2x2_parallel1,578.7122,0.5,3.6616,1.8843,0.4936,3.0545,0.9641,0.0,0.0,0.0,0.0,0.0,1,1,1
4019,parallel5,491.0193,4.0,0.9181,5.8498,0.9352,5.8839,1.0497,0.0,0.0,0.0,0.0,0.0,0,0,3
1672,parallel5,284.9309,2.0,0.6817,0.9098,2.0734,0.3759,2.8829,0.0,0.0,0.0,0.0,0.0,0,0,3
4022,series2x2_parallel1,81.6995,0.25,2.2308,1.0869,1.038,1.2266,4.0864,0.0,0.0,0.0,0.0,0.0,1,1,1
2162,series2x2_parallel1,708.7779,3.0,0.4818,2.5689,2.7954,1.2432,0.2729,0.0,0.0,0.0,0.0,0.0,1,1,1
42,parallel5,288.9219,4.0,2.0401,2.6063,3.6358,1.1645,0.8694,0.0,0.0,0.0,0.0,0.0,0,0,3
1860,series3,709.1038,0.6667,0.7173,0.7127,2.7403,3.2371,0.9846,0.0,0.0,0.0,0.0,0.0,2,2,0
606,series2x2_parallel1,88.7762,4.0,1.1867,1.9774,3.9859,5.3606,1.1665,0.0,0.0,0.0,0.0,0.0,1,1,1
395,series3,99.277,0.3333,1.3803,4.4374,1.4693,4.354,1.0456,0.0,0.0,0.0,0.0,0.0,2,2,0
2769,series3,346.7289,3.0,3.2911,0.508,5.5247,1.0222,3.5962,0.0,0.0,0.0,0.0,0.0,2,2,0
1035,series3_parallel2,112.7633,0.125,1.0579,1.1211,1.3869,2.9291,2.0261,0.0,0.0,0.0,0.0,0.0,3,2,2
208,parallel5,271.5553,2.0,2.2033,0.3409,2.3782,1.3929,2.0146,0.0,0.0,0.0,0.0,0.0,0,0,3
1455,series3,146.6106,0.125,0.309,3.396,3.0782,3.2632,4.4046,0.0,0.0,0.0,0.0,0.0,2,2,0
3537,parallel5,820.3003,0.25,2.1417,4.8648,2.3362,3.9835,1.0606,0.0,0.0,0.0,0.0,0.0,0,0,3
2701,series2x2_parallel1,812.6989,0.3333,2.9564,0.5739,3.2205,1.3567,3.5697,0.0,0.0,0.0,0.0,0.0,1,1,1
1798,series3,557.3312,0.2,1.3058,1.9154,0.4902,5.7346,1.0961,0.0,0.0,0.0,0.0,0.0,2,2,0
1724,parallel5,642.2718,0.25,5.7184,2.397,1.6421,2.8127,0.6825,0.0,0.0,0.0,0.0,0.0,0,0,3
2831,parallel5,67.9824,1.5,0.5317,1.7168,0.3937,2.6295,0.1759,0.0,0.0,0.0,0.0,0.0,0,0,3
1782,parallel5,252.6525,1.5,3.6367,3.1443,5.2252,1.1221,2.4231,0.0,0.0,0.0,0.0,0.0,0,0,3
1470,series3,95.2695,2.0,2.7303,2.3543,1.3156,3.8389,3.2579,0.0,0.0,0.0,0.0,0.0,2,2,0
1520,parallel5,565.2315,2.0,0.3074,2.8167,3.1293,3.1342,1.3577,0.0,0.0,0.0,0.0,0.0,0,0,3
3349,series3,226.5512,0.5,0.7875,5.9227,5.1566,0.3679,1.8711,0.0,0.0,0.0,0.0,0.0,2,2,0
1834,series2x2_parallel1,238.5352,0.125,1.0502,2.7474,0.6447,3.7534,0.5232,0.0,0.0,0.0,0.0,0.0,1,1,1
2643,parallel5,169.3439,1.0,0.8105,0.4594,5.2158,3.579,4.1023,0.0,0.0,0.0,0.0,0.0,0,0,3
3150,series3_parallel2,85.6337,1.5,0.8455,0.1706,0.6995,5.5601,4.7688,0.0,0.0,0.0,0.0,0.0,3,2,2
1353,parallel5,70.3226,0.6667,3.2193,3.3957,4.3568,4.0983,1.7828,0.0,0.0,0.0,0.0,0.0,0,0,3
2461,parallel5,209.4777,1.5,4.9949,5.2075,2.8067,3.8015,5.8171,0.0,0.0,0.0,0.0,0.0,0,0,3
1816,parallel5,106.9059,3.0,2.0419,0.7241,3.3817,0.323,4.0563,0.0,0.0,0.0,0.0,0.0,0,0,3
2621,series3,191.8155,0.25,0.3673,5.876,2.6957,1.9617,1.7155,0.0,0.0,0.0,0.0,0.0,2,2,0
2317,parallel5,96.8735,0.5,4.4519,1.1197,1.4759,0.9088,0.8876,0.0,0.0,0.0,0.0,0.0,0,0,3
3115,series3,733.4494,0.1667,0.2303,3.2781,3.8712,1.5737,1.8442,0.0,0.0,0.0,0.0,0.0,2,2,0
2210,series2x2_parallel1,753.2746,0.25,3.9629,3.0054,4.1043,3.1605,0.6627,0.0,0.0,0.0,0.0,0.0,1,1,1
3648,series3_parallel2,74.481,0.125,3.5513,4.0161,1.9599,1.2079,0.3766,0.0,0.0,0.0,0.0,0.0,3,2,2
1040,series3,194.9058,1.0,4.8478,2.2711,0.3588,1.8313,0.493,0.0,0.0,0.0,0.0,0.0,2,2,0
1304,series3_parallel2,66.7558,0.125,2.0479,5.72,2.1982,3.9699,4.0668,0.0,0.0,0.0,0.0,0.0,3,2,2
1603,series3_parallel2,164.5734,0.125,3.2113,0.8756,0.7599,0.545,1.2326,0.0,0.0,0.0,0.0,0.0,3,2,2
3871,series3_parallel2,229.9751,0.5,1.1935,3.6787,5.62,1.6453,2.0346,0.0,0.0,0.0,0.0,0.0,3,2,2
2135,series2x2_parallel1,214.6485,2.0,1.0745,5.3385,0.4348,4.4823,3.545,0.0,0.0,0.0,0.0,0.0,1,1,1
1738,parallel5,95.2562,0.2,5.5452,0.6517,1.1876,0.9893,3.5933,0.0,0.0,0.0,0.0,0.0,0,0,3
1489,series3,454.7254,0.2,4.7002,4.0121,1.5509,1.2721,4.6836,0.0,0.0,0.0,0.0,0.0,2,2,0
1463,series2x2_parallel1,631.952,4.0,3.3064,1.2573,3.7438,5.2457,1.9694,0.0,0.0,0.0,0.0,0.0,1,1,1
404,series3_parallel2,875.0177,2.0,0.2776,4.6042,3.1787,2.8034,3.8342,0.0,0.0,0.0,0.0,0.0,3,2,2
1761,series3,820.2226,0.2,0.9102,2.2268,4.0619,0.5136,4.091,0.0,0.0,0.0,0.0,0.0,2,2,0
1937,series2x2_parallel1,877.4332,0.1667,0.4566,4.1123,1.5252,0.4269,2.8822,0.0,0.0,0.0,0.0,0.0,1,1,1
1317,series3_parallel2,448.4231,0.5,2.168,1.0497,2.4105,2.5712,5.6242,0.0,0.0,0.0,0.0,0.0,3,2,2
1312,parallel5,158.4143,0.6667,4.376,0.8026,0.528,2.3571,1.7079,0.0,0.0,0.0,0.0,0.0,0,0,3
1294,series3,171.3166,0.1667,1.5313,1.0632,0.4399,0.851,2.2976,0.0,0.0,0.0,0.0,0.0,2,2,0
2046,parallel5,75.3588,0.3333,2.6927,1.97,2.7849,0.9943,4.1891,0.0,0.0,0.0,0.0,0.0,0,0,3
78,series2x2_parallel1,495.4082,1.0,1.3917,2.0894,2.8377,2.5442,2.1151,0.0,0.0,0.0,0.0,0.0,1,1,1
183,series2x2_parallel1,176.0326,0.25,2.3578,4.1721,1.167,4.7559,3.6174,0.0,0.0,0.0,0.0,0.0,1,1,1
479,series2x2_parallel1,388.6946,0.5,0.7068,1.5016,2.2289,0.1789,1.1994,0.0,0.0,0.0,0.0,0.0,1,1,1
3552,parallel5,144.949,1.0,2.1246,0.455,0.2702,1.6425,0.9051,0.0,0.0,0.0,0.0,0.0,0,0,3
2196,series3,561.7053,0.125,2.8962,0.8631,3.4422,3.9949,1.2289,0.0,0.0,0.0,0.0,0.0,2,2,0
3481,series3_parallel2,182.9259,0.25,3.0545,3.5575,4.0141,1.3653,2.2324,0.0,0.0,0.0,0.0,0.0,3,2,2
2242,series2x2_parallel1,244.7871,0.2,1.0837,5.8124,5.3168,3.395,2.6737,0.0,0.0,0.0,0.0,0.0,1,1,1
2517,series3_parallel2,376.957,0.125,1.4981,1.1069,0.8295,1.6822,5.8531,0.0,0.0,0.0,0.0,0.0,3,2,2
281,series3_parallel2,817.7011,1.0,4.6365,1.9341,1.7374,2.7059,1.7421,0.0,0.0,0.0,0.0,0.0,3,2,2
2011,parallel5,850.0151,0.2,1.7702,0.8283,1.9767,0.6601,5.6273,0.0,0.0,0.0,0.0,0.0,0,0,3
2498,series2x2_parallel1,375.9539,0.6667,0.6063,1.2113,1.7083,3.0649,1.2597,0.0,0.0,0.0,0.0,0.0,1,1,1
1534,series3,371.4848,0.6667,1.7516,3.7272,0.3018,1.0305,2.5178,0.0,0.0,0.0,0.0,0.0,2,2,0
3867,series3,347.9792,0.25,2.8277,3.9391,1.4773,4.1217,4.0242,0.0,0.0,0.0,0.0,0.0,2,2,0
2875,series2x2_parallel1,148.6655,1.0,1.8516,0.8534,3.8305,0.7771,0.8053,0.0,0.0,0.0,0.0,0.0,1,1,1
242,series2x2_parallel1,254.2778,0.3333,0.274,3.0328,4.9609,0.7659,1.6582,0.0,0.0,0.0,0.0,0.0,1,1,1
30,series2x2_parallel1,275.2375,0.125,1.5614,0.2649,2.9416,2.2303,5.085,0.0,0.0,0.0,0.0,0.0,1,1,1
713,series2x2_parallel1,252.2924,1.5,0.3022,1.2301,4.0892,4.5167,4.0608,0.0,0.0,0.0,0.0,0.0,1,1,1
603,series3_parallel2,161.8435,1.0,1.2128,0.4026,0.255,0.4707,2.8533,0.0,0.0,0.0,0.0,0.0,3,2,2
1337,parallel5,72.4154,0.2,2.2151,3.5615,1.2272,4.2058,0.9764,0.0,0.0,0.0,0.0,0.0,0,0,3
3197,series3_parallel2,79.824,0.1667,1.8967,1.4119,4.1415,4.678,2.5397,0.0,0.0,0.0,0.0,0.0,3,2,2
3282,series3,515.3908,1.5,1.8765,0.9513,5.3934,0.5659,3.205,0.0,0.0,0.0,0.0,0.0,2,2,0
3604,series3,93.81,0.25,0.297,1.1612,1.3973,0.7721,1.6773,0.0,0.0,0.0,0.0,0.0,2,2,0
2427,series3,404.5965,3.0,3.8424,0.4959,4.1922,1.7525,0.36,0.0,0.0,0.0,0.0,0.0,2,2,0
871,series3_parallel2,426.9555,0.125,4.5202,4.9003,4.5093,4.599,2.624,0.0,0.0,0.0,0.0,0.0,3,2,2
1296,series3_parallel2,380.8953,0.2,1.5176,1.0515,2.8814,5.5671,5.6512,0.0,0.0,0.0,0.0,0.0,3,2,2
1229,series3_parallel2,203.6597,2.0,4.1434,4.3972,0.6311,2.1135,0.222,0.0,0.0,0.0,0.0,0.0,3,2,2
358,series3_parallel2,150.5989,1.5,3.44,0.3739,2.5225,1.085,3.11,0.0,0.0,0.0,0.0,0.0,3,2,2
2464,series2x2_parallel1,290.774,3.0,2.0628,2.6553,3.0517,1.6249,5.9758,0.0,0.0,0.0,0.0,0.0,1,1,1
