id,algorithm,frequencia_base,ratio_carrier,index_12,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,freq_log2,algorithm_idx,freq_bin
277,series3,402.5673,1.0,4.4157,5.984,0.0043,1.6299,7.1802,0.1601,8.653086,2,8
2106,series3_parallel2,288.6408,1.5,1.5191,-7.5223,0.1201,0.0,0.0,0.2324,8.173132,3,6
740,parallel5,93.3042,4.0,3.8106,-6.5678,0.0869,3.3565,4.3005,-0.2475,6.54387,0,1
1446,series2x2_parallel1,263.2673,0.1667,4.4549,-0.4512,0.0671,0.0,0.0,-0.2104,8.040384,1,6
1507,series2x2_parallel1,306.3038,0.125,1.4863,4.1777,0.1096,3.4023,0.3852,0.2413,8.25882,1,6
2962,parallel5,191.0382,0.5,0.0865,-6.6801,0.1085,1.6891,0.1774,0.1314,7.5777173,0,4
803,series3,773.6451,0.6667,1.8241,8.1942,0.0366,0.0,0.0,-0.1886,9.595528,2,11
2449,series3_parallel2,571.9674,0.125,1.8804,-5.9086,0.2089,0.0,0.0,-0.0106,9.159789,3,9
1836,series3_parallel2,405.8784,0.1667,1.4451,-8.9254,0.1141,0.0,0.0,-0.1744,8.664904,3,8
2098,series3_parallel2,526.0608,0.2,2.2544,-9.2289,0.08,3.8099,2.5153,-0.0907,9.039085,3,9
285,series3,729.0747,0.125,1.1299,4.2767,0.0022,0.0,0.0,-0.0841,9.509923,2,11
2513,series2x2_parallel1,270.6788,1.5,0.207,-5.6971,0.1145,1.5153,2.57,0.0791,8.080438,1,6
794,series3_parallel2,530.3662,1.0,4.0875,7.3797,0.0085,0.0,0.0,0.1196,9.050845,3,9
2365,series2x2_parallel1,675.1137,0.6667,1.455,4.3562,0.1976,0.0,0.0,-0.0024,9.398987,1,10
245,series3,504.3634,0.1667,0.9517,5.8876,0.0315,0.0,0.0,-0.0328,8.97832,2,9
1923,series3,126.5788,1.0,1.5896,0.2132,0.0654,0.0,0.0,0.1183,6.983892,2,3
616,parallel5,151.6815,1.5,3.3438,-2.2721,0.183,3.2422,4.2407,-0.218,7.244901,0,3
1674,series2x2_parallel1,89.9971,0.125,1.8637,3.5404,0.0952,0.0,0.0,-0.0963,6.4918065,1,1
1356,series3_parallel2,847.1221,0.125,4.5094,-11.0543,0.0368,2.5522,7.0273,-0.2136,9.726426,3,11
1466,series2x2_parallel1,112.956,0.1667,0.2339,-7.5573,0.0003,0.0,0.0,0.011,6.8196173,1,2
3053,series3_parallel2,68.5841,0.2,0.9912,-6.8869,0.0367,0.0,0.0,-0.0443,6.099802,3,0
2703,series2x2_parallel1,147.0529,3.0,3.7744,-9.7792,0.1799,0.0,0.0,-0.1021,7.2001915,1,3
1700,series3_parallel2,424.4206,1.0,0.2107,-0.7678,0.0379,0.0,0.0,-0.0374,8.729351,3,8
1500,series2x2_parallel1,98.4801,1.0,2.0243,-11.1837,0.2644,0.0,0.0,-0.2287,6.6217604,1,1
2960,series3_parallel2,66.8619,1.5,4.4459,-9.3904,0.0547,0.0,0.0,0.2179,6.0631123,3,0
1586,series3_parallel2,70.4455,0.6667,3.4455,-3.9631,0.0174,0.0,0.0,0.043,6.138436,3,0
851,series3_parallel2,241.992,1.5,2.0504,5.8236,0.1103,0.0,0.0,0.0441,7.9188156,3,5
915,series3_parallel2,210.7735,0.6667,1.1699,2.9824,0.0498,3.1299,2.2711,0.122,7.7195497,3,5
547,series3_parallel2,285.2112,0.125,1.9545,11.8622,0.0959,2.5086,3.1271,-0.0593,8.155887,3,6
1057,series3,77.0676,0.125,5.8042,-4.0438,0.1118,0.0,0.0,0.1218,6.2680526,2,0
2471,parallel5,349.6553,1.5,0.3437,6.0359,0.0762,0.0,0.0,0.1917,8.44979,0,7
1662,series3_parallel2,122.2799,2.0,1.2598,-7.0498,0.2058,0.0,0.0,0.2486,6.9340434,3,2
1433,series3,195.2743,1.5,4.2878,4.7731,0.0836,0.0,0.0,-0.0942,7.6093583,2,4
3058,series3_parallel2,212.1266,0.5,4.2946,8.7544,0.0576,0.9508,1.7047,0.0185,7.7287817,3,5
2618,series3_parallel2,196.139,1.0,3.4629,5.0487,0.0414,0.0,0.0,0.2443,7.6157327,3,5
1152,series3,742.4187,1.0,3.2778,-1.9082,0.1178,2.2135,0.8646,-0.0314,9.536089,2,11
1170,series2x2_parallel1,100.4354,0.6667,2.6048,2.6153,0.094,0.0,0.0,-0.0225,6.650124,1,1
2482,parallel5,142.4742,1.5,0.6489,-10.9751,0.0726,0.0,0.0,-0.231,7.1545568,0,3
461,series2x2_parallel1,106.861,2.0,2.4706,-11.3564,0.0174,0.0,0.0,0.171,6.7395916,1,2
1980,series3,131.1263,2.0,1.7672,0.9978,0.257,2.0567,1.6106,0.152,7.0348134,2,3
730,series3,201.1021,0.5,2.6792,-4.35,0.046,0.0,0.0,-0.0735,7.6517844,2,5
421,series3_parallel2,239.3201,0.1667,3.451,6.6028,0.0596,0.0,0.0,0.0499,7.9027977,3,5
2204,series3_parallel2,69.0068,1.5,2.3731,-7.6522,0.0227,3.3729,5.0719,-0.2422,6.1086664,3,0
2828,series2x2_parallel1,314.2742,3.0,2.4881,-9.7026,0.2748,0.0,0.0,0.0122,8.29588,1,7
872,series3,196.2397,1.0,4.3015,-7.4164,0.112,1.1854,2.8879,-0.1526,7.616473,2,5
217,series3,259.9233,0.25,0.1369,-8.721,0.0546,0.0,0.0,0.1002,8.021942,2,6
2374,series3_parallel2,478.6589,0.5,4.3873,7.3071,0.2753,0.0,0.0,0.1468,8.902854,3,9
2042,series2x2_parallel1,108.8764,0.3333,1.3934,2.1206,0.056,1.2478,1.0721,0.0941,6.7665477,1,2
607,parallel5,490.97,3.0,2.7478,7.5603,0.1455,0.0,0.0,-0.0539,8.939491,0,9
2315,series3_parallel2,500.682,4.0,3.5332,4.4193,0.2706,2.995,1.1067,-0.0729,8.967751,3,9
1181,series3,201.0688,0.6667,3.37,5.9745,0.1198,0.0,0.0,0.1624,7.6515455,2,5
2542,series2x2_parallel1,736.3049,0.125,1.407,-1.845,0.0044,1.0958,0.7426,-0.1067,9.524159,1,11
2101,parallel5,84.86,0.25,4.3581,-6.178,0.0399,3.2533,4.0843,0.2032,6.407013,0,1
2154,series3_parallel2,79.2028,0.2,1.0449,3.7087,0.0775,0.0,0.0,-0.021,6.3074794,3,0
2196,parallel5,312.1579,3.0,1.2184,-0.8688,0.029,0.0,0.0,0.0177,8.286132,0,7
633,series3,387.4148,1.5,0.2494,-11.6664,0.0998,0.0,0.0,-0.0375,8.597735,2,8
69,series3_parallel2,624.2538,0.125,1.4094,-8.6003,0.0632,0.0,0.0,-0.2137,9.285989,3,10
426,series2x2_parallel1,343.5014,1.5,5.5279,0.8379,0.0531,0.0,0.0,0.2304,8.424172,1,7
1685,series3_parallel2,252.7251,1.0,1.8727,0.3115,0.1068,2.4489,2.821,-0.163,7.9814253,3,6
2172,parallel5,417.0372,0.1667,5.7594,10.6794,0.1808,1.187,3.6711,-0.1499,8.704032,0,8
550,series3_parallel2,138.7776,0.6667,0.7373,-11.7349,0.1092,0.0,0.0,0.2448,7.116631,3,3
374,parallel5,317.0141,0.2,1.5626,6.4103,0.01,2.8697,7.661,0.2379,8.308403,0,7
1106,parallel5,114.3522,0.125,1.6592,8.6486,0.1136,0.0,0.0,-0.0863,6.8373404,0,2
660,series3_parallel2,112.3341,0.1667,3.5817,11.3332,0.1136,1.4241,1.0689,0.1992,6.811652,3,2
456,series2x2_parallel1,198.1169,1.0,4.2933,0.3219,0.0496,0.0,0.0,0.1102,7.630208,1,5
532,series3_parallel2,92.9424,1.0,2.846,-6.9543,0.0444,0.0,0.0,-0.1643,6.538265,3,1
1696,series3_parallel2,257.8135,0.2,4.1497,9.5691,0.1111,2.3519,7.3272,-0.1187,8.010184,3,6
979,series2x2_parallel1,172.5808,0.1667,4.1269,5.9505,0.2211,3.9284,0.1146,0.0673,7.431128,1,4
1741,parallel5,510.7048,3.0,0.8426,-6.8665,0.0071,0.0,0.0,0.0128,8.9963455,0,9
202,parallel5,276.2607,3.0,1.6001,5.725,0.0012,0.0,0.0,-0.1828,8.109886,0,6
2398,series3,416.4595,0.6667,1.4278,-2.3419,0.003,1.8591,0.1544,-0.0199,8.702032,2,8
2302,parallel5,388.5299,0.3333,2.6519,9.2836,0.1527,3.8938,2.9435,0.1938,8.601882,0,8
299,series3,135.6148,0.3333,3.2699,-2.2635,0.1371,0.0,0.0,-0.2145,7.0833707,2,3
542,series2x2_parallel1,588.297,0.2,2.3447,8.52,0.2069,0.0,0.0,0.135,9.200401,1,10
1815,series3_parallel2,274.2148,1.0,0.7496,10.5599,0.2729,0.0,0.0,0.0423,8.099163,3,6
806,series2x2_parallel1,206.7057,0.2,1.3199,0.7798,0.125,3.7803,7.2804,0.1272,7.6914344,1,5
2071,parallel5,298.5185,2.0,2.7514,-6.8344,0.162,0.7797,5.3422,-0.1592,8.221677,0,6
557,parallel5,169.8866,2.0,1.559,-2.1577,0.0249,0.0,0.0,-0.2366,7.408428,0,4
751,series2x2_parallel1,290.9555,0.2,0.5509,9.1824,0.1847,0.0,0.0,-0.1401,8.184655,1,6
17,series3_parallel2,231.0013,1.0,5.896,-7.8424,0.0347,0.0,0.0,0.171,7.851757,3,5
1889,series2x2_parallel1,620.9309,3.0,0.8042,0.6886,0.0498,0.0,0.0,0.1851,9.278289,1,10
1008,series3_parallel2,559.4242,0.25,1.9854,-11.3674,0.0834,0.0,0.0,0.1876,9.127799,3,9
3060,series2x2_parallel1,88.1463,0.25,1.0026,10.3054,0.1335,2.0969,5.7935,-0.1097,6.461828,1,1
679,series3,86.609,3.0,1.6987,6.6875,0.0552,2.4303,7.4507,-0.0395,6.436445,2,1
1146,parallel5,309.8206,2.0,0.6742,4.5942,0.2052,0.7203,5.033,0.2171,8.27529,0,7
2946,series3,105.4605,0.125,0.4608,4.9681,0.1285,0.0,0.0,0.1061,6.720559,2,2
2904,parallel5,88.3245,0.5,3.2651,7.0047,0.2486,0.0,0.0,0.1197,6.4647417,0,1
3006,series3,615.2797,1.0,1.9423,-4.297,0.0956,0.7715,0.7132,0.1083,9.265099,2,10
1544,series3,770.7882,1.0,2.2452,2.9466,0.0767,3.676,5.6897,0.079,9.590191,2,11
112,series2x2_parallel1,769.4234,0.5,1.0482,-1.592,0.1414,2.2156,6.0009,-0.1676,9.587634,1,11
1869,series2x2_parallel1,287.956,4.0,0.9508,4.6987,0.0132,1.5782,0.3281,-0.0228,8.169704,1,6
107,series3,258.5011,0.5,2.3769,11.8163,0.1185,3.9533,1.1458,0.1812,8.014027,2,6
429,series2x2_parallel1,726.6231,0.3333,1.8371,-9.5905,0.0313,0.0,0.0,-0.0396,9.505063,1,11
1425,series3,399.2675,0.2,0.8718,11.6403,0.0182,2.3452,4.8155,-0.2159,8.6412115,2,8
479,series2x2_parallel1,632.9824,1.5,0.6883,7.8481,0.2177,0.0,0.0,-0.048,9.306022,1,10
652,series2x2_parallel1,120.9239,0.25,2.2181,-9.4472,0.0722,0.0,0.0,0.2342,6.9179554,1,2
1098,parallel5,192.3293,2.0,3.3702,-9.8526,0.0191,3.5403,1.8192,-0.2217,7.587435,0,4
1742,parallel5,146.5276,0.25,0.4614,7.7007,0.0106,0.0,0.0,0.0359,7.195029,0,3
1911,series3_parallel2,140.9705,1.5,3.7432,-4.8756,0.0745,1.0297,4.1487,-0.1332,7.1392493,3,3
2359,series2x2_parallel1,244.8014,0.2,1.4421,-5.8476,0.2139,1.6293,1.9671,-0.1658,7.935468,1,5
2401,series2x2_parallel1,86.5381,2.0,3.9515,3.95,0.2677,0.0,0.0,-0.0491,6.4352636,1,1
2026,series3_parallel2,337.5045,0.3333,0.1647,3.0507,0.1118,0.9022,0.5091,-0.2485,8.398763,3,7
256,parallel5,127.2024,0.3333,5.9855,10.6593,0.1561,0.0,0.0,-0.0536,6.990982,0,3
2118,parallel5,386.7846,1.0,2.9561,-6.962,0.2535,0.0,0.0,0.2431,8.5953865,0,8
2889,series3_parallel2,526.6059,0.25,1.4434,-2.7282,0.1187,0.0,0.0,-0.2353,9.04058,3,9
1732,series2x2_parallel1,110.6555,2.0,3.8581,-0.6573,0.0468,0.0,0.0,-0.19,6.7899313,1,2
2435,series3_parallel2,510.8131,1.5,3.128,9.8978,0.2634,0.0,0.0,0.1841,8.996652,3,9
2085,series3,801.1755,0.125,2.7542,11.295,0.1806,3.9956,1.3546,0.0707,9.645974,2,11
2835,series3_parallel2,103.8284,0.3333,2.8487,-8.3952,0.109,1.6566,6.1403,-0.1558,6.698057,3,2
2059,series3,76.1136,3.0,0.2105,-0.6544,0.1551,0.0,0.0,0.0408,6.2500825,2,0
1073,series2x2_parallel1,411.4654,0.6667,3.173,5.5576,0.1033,0.0,0.0,0.0038,8.684628,1,8
1335,series3,423.6178,1.5,1.2209,-0.1807,0.1028,0.0,0.0,-0.0318,8.72662,2,8
2285,series3,856.6828,0.125,2.7125,-4.5857,0.0745,0.7273,1.5402,-0.2305,9.742618,2,11
273,series3,482.2448,0.125,1.4603,11.0632,0.0217,3.8615,0.0283,0.1327,8.913622,2,9
821,series3_parallel2,697.994,0.3333,4.4437,-6.4586,0.1167,2.0575,7.6609,-0.045,9.447071,3,10
1493,series2x2_parallel1,159.5393,1.0,0.9444,-9.2264,0.1341,3.0233,7.4056,0.2387,7.317768,1,4
2844,series3_parallel2,105.4441,1.0,0.2335,9.5769,0.2287,2.4374,2.6489,0.2425,6.7203345,3,2
1829,series3,154.1339,3.0,1.2364,5.5052,0.1654,2.8903,0.2671,0.1777,7.26804,2,3
2167,parallel5,213.1934,1.5,2.3022,6.2389,0.0383,2.1826,4.0316,-0.055,7.736019,0,5
1959,series3_parallel2,328.6187,1.5,1.0698,-3.8845,0.0164,0.5759,0.7514,0.0944,8.3602705,3,7
186,series2x2_parallel1,81.7807,0.25,1.2181,5.3879,0.1841,1.5026,7.7082,-0.2213,6.3536887,1,1
1897,series3_parallel2,554.7562,3.0,1.2201,3.5766,0.0158,1.348,2.546,0.1722,9.11571,3,9
1064,series3,504.6381,0.3333,5.2421,2.9247,0.119,0.0,0.0,-0.1236,8.979105,2,9
2107,series2x2_parallel1,284.3662,0.125,1.7877,0.4757,0.1887,0.0,0.0,0.1139,8.151607,1,6
3020,series3,74.3616,3.0,3.7546,-1.5398,0.2022,0.0,0.0,-0.0484,6.216486,2,0
407,series2x2_parallel1,378.7967,2.0,0.1228,2.1711,0.044,2.5439,6.1216,0.0626,8.56528,1,7
2120,series3,165.3276,0.2,0.1904,2.0409,0.0287,0.0,0.0,-0.0632,7.369184,2,4
180,series2x2_parallel1,162.0125,2.0,5.7558,1.8269,0.0305,3.6853,0.6705,0.0491,7.339961,1,4
1167,series3,630.1545,3.0,2.7206,-0.714,0.0202,0.0,0.0,0.2307,9.2995615,2,10
2649,parallel5,67.0566,1.5,4.2142,-3.2526,0.0724,0.0,0.0,-0.0196,6.0673075,0,0
2903,series3_parallel2,362.8061,1.5,0.5821,-5.7043,0.0222,0.0,0.0,-0.2451,8.503055,3,7
2180,series3_parallel2,94.0982,0.3333,1.7166,2.2139,0.0865,1.5153,0.3152,-0.2328,6.556095,3,1
1112,series2x2_parallel1,405.758,0.6667,2.3832,-10.4362,0.1248,0.0,0.0,0.1652,8.664475,1,8
1269,series2x2_parallel1,121.5993,1.0,3.1501,-3.4782,0.2436,3.8359,6.8493,0.0129,6.925991,1,2
1580,parallel5,303.1076,0.5,1.6097,-10.5552,0.2498,0.0,0.0,-0.1656,8.243687,0,6
1494,parallel5,110.0777,0.25,0.4264,6.4923,0.1257,0.0,0.0,-0.1731,6.782378,0,2
2350,series2x2_parallel1,73.8817,0.2,0.0933,3.4893,0.1014,0.0,0.0,0.0578,6.207145,1,0
677,parallel5,717.4195,0.3333,1.0775,-0.1776,0.0276,0.0,0.0,0.1075,9.486673,0,10
331,series3,96.4868,0.3333,0.0074,4.9825,0.1965,0.0,0.0,0.1139,6.59226,2,1
1931,series2x2_parallel1,242.6736,4.0,4.481,-10.9786,0.1175,2.5982,4.9211,0.0204,7.9228735,1,5
1327,parallel5,173.1871,0.1667,2.4274,-6.6262,0.0809,0.0,0.0,-0.0533,7.4361877,0,4
990,series2x2_parallel1,193.6651,1.0,0.7008,-6.5687,0.1425,0.0,0.0,0.113,7.59742,1,4
774,series3,96.843,3.0,0.4944,-9.5134,0.0607,0.0,0.0,0.213,6.597576,2,1
1726,series3_parallel2,126.5677,3.0,0.3667,-3.0433,0.2547,1.1493,0.1119,0.1662,6.9837656,3,3
2717,series3,70.3162,0.2,0.3178,6.3226,0.1636,2.5735,3.4389,0.2291,6.135785,2,0
2193,series3,674.5232,1.5,1.9164,-2.18,0.0654,2.8337,0.1966,0.1144,9.397724,2,10
1183,series2x2_parallel1,67.0845,0.1667,0.3873,7.1873,0.1883,0.0,0.0,0.2452,6.067908,1,0
2318,series2x2_parallel1,162.1031,0.25,1.5088,6.3967,0.1533,0.7037,0.2585,0.1088,7.340768,1,4
265,series3,103.1073,4.0,1.2341,4.5087,0.262,0.0,0.0,0.1381,6.6880026,2,2
1184,parallel5,112.5226,4.0,0.0749,5.4537,0.1551,1.0796,5.3809,-0.1929,6.814071,0,2
2162,series2x2_parallel1,77.3042,0.3333,4.3226,-1.7338,0.1043,0.0,0.0,0.1875,6.272475,1,0
869,series3_parallel2,222.1581,0.25,2.6019,-2.5621,0.233,0.0,0.0,0.1693,7.795443,3,5
310,series3_parallel2,329.7328,0.5,1.6401,-2.7668,0.051,0.0,0.0,-0.0009,8.365153,3,7
477,parallel5,205.931,2.0,3.2934,-10.3301,0.0482,2.0193,3.1461,-0.2315,7.686017,0,5
411,series2x2_parallel1,393.2546,0.2,1.6229,4.0173,0.0359,1.2062,5.0836,0.2371,8.61932,1,8
246,series3,400.4997,2.0,0.3962,-2.5123,0.0673,2.3349,1.9385,-0.1169,8.645658,2,8
2395,series3,491.8098,0.5,1.4833,3.7248,0.1683,0.0,0.0,-0.2409,8.9419565,2,9
1743,series3_parallel2,233.4369,1.0,2.2144,-4.7814,0.0686,2.3518,6.591,0.1969,7.866889,3,5
1149,series2x2_parallel1,274.5122,0.2,1.0402,-9.1869,0.1666,0.0,0.0,0.0491,8.100726,1,6
565,series3,544.3132,0.25,3.5617,10.4239,0.0513,0.0,0.0,-0.1971,9.088293,2,9
2140,series3_parallel2,387.105,0.25,0.262,-9.3541,0.0939,0.0,0.0,-0.2478,8.596581,3,8
175,series2x2_parallel1,552.4271,4.0,1.2131,-0.6861,0.0263,0.0,0.0,-0.1786,9.10964,1,9
1331,parallel5,596.6704,2.0,5.5377,-6.4848,0.1893,3.0086,2.0062,0.2345,9.220791,0,10
2602,series3,425.9522,0.125,5.2438,-2.63,0.014,0.0,0.0,0.1686,8.734548,2,8
1789,series3,107.7985,2.0,0.7905,-7.5306,0.1394,0.0,0.0,0.1447,6.7521935,2,2
480,series2x2_parallel1,347.9425,3.0,3.5455,-1.3885,0.0974,3.2139,7.0478,-0.2079,8.442705,1,7
397,parallel5,187.8371,4.0,1.7135,9.4741,0.2703,0.0,0.0,-0.2436,7.553338,0,4
1890,series3_parallel2,140.5523,0.25,1.5045,-11.2754,0.1932,0.0,0.0,0.0799,7.1349635,3,3
23,series3,323.6914,2.0,4.0136,1.6818,0.0716,0.0,0.0,0.2395,8.338475,2,7
2352,series3,538.3578,0.3333,5.8269,7.2682,0.1116,3.817,3.1955,0.153,9.072421,2,9
1728,series2x2_parallel1,84.1752,0.3333,0.024,1.1077,0.0783,0.0,0.0,0.215,6.3953233,1,1
2595,series3,304.7502,0.1667,0.1348,9.3323,0.2523,0.0,0.0,0.0546,8.251483,2,6
1487,series2x2_parallel1,211.3921,0.125,4.6087,10.5983,0.1117,0.5219,0.5273,0.1432,7.723778,1,5
1203,series3,104.9733,3.0,0.5012,-9.7628,0.1735,0.0,0.0,-0.1798,6.7138786,2,2
1656,series2x2_parallel1,294.2527,1.0,1.3856,-3.6014,0.0881,0.0,0.0,0.1081,8.2009115,1,6
1562,series2x2_parallel1,434.8904,0.125,0.9262,8.3204,0.0511,1.2935,4.5893,0.1459,8.764508,1,8
2273,series3,795.1248,0.3333,0.5447,8.007,0.1495,0.0,0.0,0.1891,9.635037,2,11
1605,series2x2_parallel1,106.7751,0.5,5.6113,-11.1963,0.0372,0.0,0.0,-0.1174,6.7384315,1,2
1693,series3_parallel2,751.0027,2.0,3.1446,-3.1029,0.1093,0.0,0.0,0.1376,9.552674,3,11
2136,parallel5,772.8771,0.3333,1.8607,-2.7383,0.0493,0.0,0.0,0.0057,9.594095,0,11
1044,series3_parallel2,75.2949,0.3333,5.2584,-6.5943,0.0403,0.5886,3.5242,0.1717,6.2344804,3,0
687,parallel5,167.2382,2.0,0.4791,-8.0938,0.0254,0.0,0.0,0.2048,7.385761,0,4
475,parallel5,482.3234,0.125,3.1842,-5.1178,0.0319,1.9525,5.0355,-0.1273,8.9138565,0,9
2950,parallel5,440.906,3.0,3.1974,-1.8156,0.1129,0.0,0.0,0.2341,8.7843275,0,8
2881,series3_parallel2,174.2669,4.0,4.0446,7.9342,0.0255,1.1809,6.8432,-0.1131,7.4451547,3,4
2587,series3,137.4421,2.0,0.0549,-4.0993,0.1984,0.0,0.0,0.0401,7.10268,2,3
2092,parallel5,356.6911,0.5,0.7656,-11.8081,0.0051,0.0,0.0,0.2495,8.478532,0,7
1442,parallel5,91.3965,1.0,2.8413,-5.0594,0.0759,1.7146,7.4028,-0.2454,6.514067,0,1
1076,series3,121.72,0.125,3.7088,-5.2452,0.0074,0.0,0.0,0.2013,6.9274225,2,2
257,series3_parallel2,92.9466,1.5,1.356,8.9448,0.1868,0.0,0.0,-0.0368,6.53833,3,1
1208,series3,217.4926,3.0,4.3077,8.0353,0.0318,3.4826,6.5339,0.0842,7.7648225,2,5
2756,series3_parallel2,426.0567,0.6667,1.3494,11.3109,0.0006,0.0,0.0,0.0303,8.734901,3,8
1115,series3_parallel2,776.8426,0.6667,1.6969,-10.8649,0.0718,0.0,0.0,-0.0138,9.601479,3,11
1193,parallel5,443.9834,0.1667,1.7932,10.425,0.2316,0.0,0.0,-0.2243,8.794362,0,8
586,series3_parallel2,456.7259,1.5,0.3368,-0.1986,0.0928,0.0,0.0,-0.0416,8.835185,3,8
2528,series3,90.0699,0.25,5.9346,4.237,0.0365,0.0,0.0,0.0301,6.4929733,2,1
2966,series3_parallel2,211.9525,1.5,0.3605,-6.2177,0.15,3.1608,7.3523,-0.2417,7.727597,3,5
1061,series2x2_parallel1,222.8097,0.6667,3.4654,11.7066,0.0529,0.0,0.0,-0.0263,7.7996683,1,5
1893,series3,258.8686,2.0,0.2401,-10.6364,0.148,1.1812,7.2108,-0.1177,8.016076,2,6
1226,parallel5,627.6515,1.0,5.4868,-9.5895,0.1117,0.0,0.0,0.189,9.293819,0,10
1328,series2x2_parallel1,632.8246,0.3333,3.3477,-1.2652,0.0318,0.0,0.0,0.1162,9.305662,1,10
684,parallel5,212.3153,1.5,1.1441,-4.6552,0.1118,0.0,0.0,-0.204,7.7300644,0,5
1768,series3,99.4409,0.25,1.3588,7.8252,0.1493,0.0,0.0,-0.2481,6.6357675,2,1
150,parallel5,653.2798,0.3333,2.2834,-5.8418,0.124,0.0,0.0,0.1352,9.351557,0,10
96,series3,159.3878,2.0,1.6617,-9.8306,0.006,3.2294,1.7145,-0.1393,7.316397,2,4
2116,series3_parallel2,699.0476,0.1667,0.3676,9.1619,0.0109,0.0,0.0,-0.0073,9.449247,3,10
546,series3_parallel2,361.7809,0.3333,0.8514,6.063,0.2305,0.0,0.0,0.0435,8.498973,3,7
12,series3_parallel2,733.1369,1.5,1.1038,-4.0562,0.0554,2.7042,1.4911,0.0787,9.517939,3,11
1157,series3_parallel2,287.9462,1.0,5.7143,-9.0105,0.0488,0.0,0.0,0.0548,8.169656,3,6
2605,series3,280.2346,1.0,1.3039,1.1064,0.2442,2.1359,5.5734,-0.2244,8.130491,2,6
1865,series3,119.7337,2.0,4.0881,-11.22,0.1963,0.0,0.0,0.086,6.9036856,2,2
2677,series2x2_parallel1,200.8595,1.5,1.0458,-11.3107,0.0661,0.0,0.0,-0.0807,7.650043,1,5
2378,series3,458.0327,0.5,3.9833,2.9772,0.0719,0.0,0.0,0.0154,8.839307,2,8
1214,parallel5,97.4877,0.1667,5.9304,-10.4164,0.2414,0.0,0.0,-0.1605,6.607148,0,1
89,series3,495.4755,2.0,4.2003,9.0694,0.0786,0.0,0.0,-0.0135,8.95267,2,9
251,series3,397.5892,1.5,1.8121,0.6432,0.0072,0.0,0.0,0.0983,8.635135,2,8
1084,series2x2_parallel1,251.1478,0.6667,0.981,10.9646,0.0406,0.0,0.0,0.0592,7.972393,1,6
171,series2x2_parallel1,116.1821,0.5,2.8626,7.0238,0.1211,2.0396,1.8399,0.0073,6.860244,1,2
1539,series3,181.0965,4.0,2.1014,-6.3872,0.0184,0.0,0.0,0.1521,7.5006146,2,4
1534,series3,654.431,0.5,0.0058,11.6247,0.0858,0.0,0.0,0.2175,9.354097,2,10
2674,series2x2_parallel1,263.2983,1.0,0.5965,8.9329,0.0226,0.0,0.0,0.1532,8.040554,1,6
489,series2x2_parallel1,212.9446,0.125,1.1181,10.1207,0.1023,0.0,0.0,-0.0652,7.7343345,1,5
2804,series3_parallel2,72.9489,2.0,4.0404,-2.2785,0.0421,2.9856,5.6877,0.101,6.188814,3,0
2883,parallel5,520.5556,1.5,1.3116,-2.7061,0.0983,3.9036,5.9567,-0.0756,9.023909,0,9
2896,series3,131.2124,4.0,0.4207,-3.8066,0.2658,3.1899,5.4901,-0.0451,7.0357604,2,3
1561,parallel5,69.3003,4.0,1.0383,11.618,0.1105,0.0,0.0,0.0912,6.1147895,0,0
1929,series3_parallel2,97.9663,1.5,1.8026,-5.2204,0.072,3.0283,2.7404,-0.0412,6.6142135,3,1
2228,parallel5,155.8307,1.5,4.0538,0.9565,0.14,3.0325,3.5257,0.0883,7.283836,0,3
2720,series2x2_parallel1,433.3082,0.125,5.5078,11.4385,0.0925,2.0382,6.7751,-0.2345,8.75925,1,8
2212,parallel5,221.7594,3.0,4.9361,-8.1824,0.1854,2.463,5.2551,0.0744,7.7928514,0,5
1939,series3_parallel2,249.9556,0.125,4.5778,-6.3239,0.0286,1.7984,1.0341,0.0155,7.965528,3,6
318,series2x2_parallel1,102.6573,2.0,0.3616,0.6573,0.1181,2.5844,6.5738,0.1688,6.6816926,1,2
1456,series3_parallel2,107.8568,0.3333,5.9683,-4.2,0.0996,0.0,0.0,0.1969,6.752973,3,2
340,parallel5,156.5455,2.0,3.005,-9.1007,0.2073,0.0,0.0,0.2323,7.290438,0,3
2693,series3_parallel2,153.6967,1.0,5.1566,-11.7464,0.2626,0.0,0.0,0.0575,7.2639422,3,3
1077,series3_parallel2,76.079,2.0,1.3481,9.5674,0.1173,1.6144,6.1711,0.2072,6.2494264,3,0
1007,series3_parallel2,163.4038,0.1667,1.69,5.6708,0.2478,3.8976,2.5907,-0.1376,7.352298,3,4
2767,series3_parallel2,450.6987,1.5,5.018,10.8727,0.0532,0.0,0.0,0.0559,8.816019,3,8
1092,parallel5,173.1384,1.5,2.7454,-7.0982,0.0035,1.975,2.9491,0.1379,7.435782,0,4
1960,series3,65.0225,0.5,1.5223,-7.7955,0.0166,2.2313,0.5648,0.0455,6.022867,2,0
3044,series2x2_parallel1,624.511,4.0,4.7981,10.9403,0.1546,0.8921,4.1276,-0.0293,9.286583,1,10
2124,series3_parallel2,177.275,1.0,1.5637,6.4411,0.0452,0.0,0.0,-0.106,7.4698453,3,4
232,series2x2_parallel1,178.9122,0.6667,3.4758,-10.8219,0.0861,0.0,0.0,0.2105,7.483108,1,4
