id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,env_mod_attack,env_mod_decay,env_mod_sustain,env_mod_release,env_car_attack,env_car_decay,env_car_sustain,env_car_release,algorithm_idx,ratio_log2_head,freq_log2_head,index_12_head,index_23_head,index_3c_head,index_4c_head,index_5c_head,detune_carrier_head,feedback_head,lfo_rate_head,lfo_depth_cents_head,key_scaling_head,env_mod_attack_head,env_mod_decay_head,env_mod_sustain_head,env_mod_release_head,env_car_attack_head,env_car_decay_head,env_car_sustain_head,env_car_release_head
144,parallel5,742.7906,0.125,1.1569,4.4715,4.1596,0.328,1.6465,9.0948,0.373,1.6821,15.2041,0.5884,0.0079,0.0936,0.2611,0.1581,0.0164,0.0406,0.7028,0.0642,0,-3.0,9.536812,1.1569,4.4715,4.1596,0.328,1.6465,9.0948,0.373,1.6821,15.2041,0.5884,-6.9839315,-3.4173477,0.2611,-2.6610909,-5.9301605,-4.6223764,0.7028,-3.961283
452,series3_parallel2,459.6427,0.6667,0.4562,1.1435,0.3119,1.8026,1.9106,11.0628,0.0485,6.7001,3.383,0.0316,0.0036,0.2898,0.3792,0.0372,0.0012,0.591,0.4542,0.1819,3,-0.58489037,8.844369,0.4562,1.1435,0.3119,1.8026,1.9106,11.0628,0.0485,6.7001,3.383,0.0316,-8.117787,-1.7868706,0.3792,-4.7485538,-9.70275,-0.7587699,0.4542,-2.4587827
571,series3,639.866,4.0,4.2936,2.7882,5.2233,1.3412,3.7852,0.3053,0.0374,7.1353,4.3349,0.3935,0.0035,0.1374,0.504,0.1729,0.0222,0.1644,0.3215,0.039,2,2.0,9.321626,4.2936,2.7882,5.2233,1.3412,3.7852,0.3053,0.0374,7.1353,4.3349,0.3935,-8.158429,-2.8635461,0.504,-2.5319903,-5.4932966,-2.6047177,0.3215,-4.6803823
221,parallel5,754.2128,0.1667,0.1909,5.1059,0.849,5.5572,3.1146,-11.6437,0.2867,5.3219,9.5805,0.1906,0.0177,0.0506,0.6246,0.1341,0.0188,0.0517,0.5577,0.0527,0,-2.584674,9.558828,0.1909,5.1059,0.849,5.5572,3.1146,-11.6437,0.2867,5.3219,9.5805,0.1906,-5.820107,-4.304719,0.6246,-2.8986187,-5.733124,-4.273692,0.5577,-4.246053
33,parallel5,210.3009,4.0,1.4711,1.7094,3.1,0.1865,1.3056,-8.6627,0.0786,2.9188,6.9721,0.0188,0.0062,0.2274,0.1977,0.114,0.0297,0.5805,0.8042,0.2625,0,2.0,7.7163115,1.4711,1.7094,3.1,0.1865,1.3056,-8.6627,0.0786,2.9188,6.9721,0.0188,-7.333516,-2.1366959,0.1977,-3.1328943,-5.0733933,-0.784632,0.8042,-1.9296107
649,series2x2_parallel1,178.7587,0.2,1.3038,0.4571,0.9882,0.6766,2.9377,8.4159,0.2897,8.0718,14.8231,0.6374,0.0071,0.1244,0.8016,0.3546,0.0213,0.0591,0.4442,0.0338,1,-2.321928,7.4818697,1.3038,0.4571,0.9882,0.6766,2.9377,8.4159,0.2897,8.0718,14.8231,0.6374,-7.137965,-3.0069416,0.8016,-1.4957355,-5.553003,-4.080698,0.4442,-4.886833
468,parallel5,69.0178,0.2,1.0873,0.5459,2.4812,0.6003,2.9218,7.4303,0.1934,5.8698,10.9607,0.724,0.0217,0.5056,0.7975,0.0601,0.0063,0.1247,0.7758,0.0306,0,-2.321928,6.1088967,1.0873,0.5459,2.4812,0.6003,2.9218,7.4303,0.1934,5.8698,10.9607,0.724,-5.526161,-0.9839317,0.7975,-4.0564914,-7.3104324,-3.0034666,0.7758,-5.0303245
573,series2x2_parallel1,263.1636,4.0,1.3922,2.6625,5.07,1.675,0.4188,-2.3818,0.3744,6.5775,9.6122,0.3129,0.0393,0.0666,0.3407,0.472,0.1147,0.1425,0.7776,0.1665,1,2.0,8.039816,1.3922,2.6625,5.07,1.675,0.4188,-2.3818,0.3744,6.5775,9.6122,0.3129,-4.669327,-3.908334,0.3407,-1.0831412,-3.1240628,-2.8109663,0.7776,-2.586406
120,series3_parallel2,685.2672,1.5,3.2496,1.0405,1.8809,3.9078,2.2791,-5.2451,0.2306,0.7309,3.81,0.7664,0.0176,0.0866,0.3823,0.549,0.0013,0.6252,0.1437,0.5472,3,0.5849625,9.420523,3.2496,1.0405,1.8809,3.9078,2.2791,-5.2451,0.2306,0.7309,3.81,0.7664,-5.828281,-3.5294893,0.3823,-0.8651219,-9.587273,-0.6776104,0.1437,-0.8698598
227,parallel5,336.5065,0.3333,2.3092,3.6237,3.0676,1.4722,0.6862,-10.7461,0.0441,1.7904,0.0453,0.3917,0.0386,0.0542,0.5078,0.5031,0.0511,0.4031,0.1536,0.3499,0,-1.5851068,8.39449,2.3092,3.6237,3.0676,1.4722,0.6862,-10.7461,0.0441,1.7904,0.0453,0.3917,-4.6952553,-4.2055635,0.5078,-0.99108297,-4.290533,-1.3107903,0.1536,-1.5149854
265,series3_parallel2,586.3908,0.2,2.7014,5.0825,1.24,2.1256,4.0975,9.4951,0.1838,8.6792,3.5989,0.4806,0.0082,0.1421,0.4839,0.0573,0.001,0.1555,0.5746,0.0362,3,-2.321928,9.195719,2.7014,5.0825,1.24,2.1256,4.0975,9.4951,0.1838,8.6792,3.5989,0.4806,-6.9301605,-2.8150215,0.4839,-4.125321,-9.965784,-2.6850135,0.5746,-4.7878666
116,series3_parallel2,192.6845,0.6667,3.8268,2.03,2.4487,3.7171,1.5342,-0.8478,0.0335,7.8389,18.9151,0.5444,0.0049,0.0534,0.7034,0.0351,0.0928,0.1415,0.4502,0.0542,3,-0.58489037,7.5900965,3.8268,2.03,2.4487,3.7171,1.5342,-0.8478,0.0335,7.8389,18.9151,0.5444,-7.6730027,-4.2270164,0.7034,-4.832385,-3.4297314,-2.821126,0.4502,-4.2055635
381,parallel5,124.2641,0.3333,2.2659,4.9776,1.585,0.1676,1.2994,7.7005,0.1256,1.5229,13.5762,0.2252,0.0053,0.1213,0.5644,0.2883,0.0693,0.0723,0.5148,0.0342,0,-1.5851068,6.957266,2.2659,4.9776,1.585,0.1676,1.2994,7.7005,0.1256,1.5229,13.5762,0.2252,-7.559792,-3.0433486,0.5644,-1.7943572,-3.8510008,-3.7898605,0.5148,-4.8698597
482,series2x2_parallel1,164.9839,3.0,2.9681,3.5784,1.3926,4.8041,0.6685,10.8521,0.4124,2.0979,5.6898,0.4404,0.0712,0.1876,0.4356,0.3969,0.0153,0.1641,0.9244,0.0558,1,1.5849625,7.3661814,2.9681,3.5784,1.3926,4.8041,0.6685,10.8521,0.4124,2.0979,5.6898,0.4404,-3.811979,-2.4142683,0.4356,-1.3331525,-6.0303245,-2.6073527,0.9244,-4.163591
598,series2x2_parallel1,267.2352,3.0,0.9635,0.9505,3.5763,0.3084,1.5323,9.0534,0.1833,3.5432,2.2926,0.5528,0.0048,0.1057,0.5992,0.0265,0.0027,0.1893,0.9083,0.3068,1,1.5849625,8.061966,0.9635,0.9505,3.5763,0.3084,1.5323,9.0534,0.1833,3.5432,2.2926,0.5528,-7.7027497,-3.2419527,0.5992,-5.237864,-8.5328245,-2.4012537,0.9083,-1.7046295
611,series3,348.2521,2.0,3.3931,1.4837,1.1525,4.2046,2.9836,6.0288,0.4331,5.8862,21.0182,0.4817,0.0036,0.1058,0.1984,0.2772,0.0092,0.5135,0.3104,0.6454,2,1.0,8.443988,3.3931,1.4837,1.1525,4.2046,2.9836,6.0288,0.4331,5.8862,21.0182,0.4817,-8.117787,-3.2405884,0.1984,-1.8510008,-6.7641506,-0.9615639,0.3104,-0.63173455
406,parallel5,712.4308,1.0,1.1888,3.8818,1.3357,0.6501,2.7982,-11.1599,0.2224,0.4852,6.8378,0.3536,0.0643,0.1676,0.5459,0.1582,0.0855,0.1941,0.2107,0.1503,0,0.0,9.476606,1.1888,3.8818,1.3357,0.6501,2.7982,-11.1599,0.2224,0.4852,6.8378,0.3536,-3.9590375,-2.576906,0.5459,-2.6601784,-3.5479317,-2.365128,0.2107,-2.7340832
202,series2x2_parallel1,663.0849,0.1667,1.2493,1.6782,2.8958,1.9313,0.4863,-3.2685,0.405,7.895,20.2912,0.496,0.0023,0.0621,0.3746,0.1839,0.0519,0.0569,0.9378,0.0814,1,-2.584674,9.37305,1.2493,1.6782,2.8958,1.9313,0.4863,-3.2685,0.405,7.895,20.2912,0.496,-8.764151,-4.009263,0.3746,-2.4430065,-4.2681217,-4.1354275,0.9378,-3.6188273
47,parallel5,178.6814,0.25,1.5666,1.3753,4.8715,1.7767,4.9828,-8.2422,0.1023,3.3838,2.4805,0.7807,0.0693,0.289,0.5919,0.0398,0.002,0.1037,0.5926,0.0553,0,-2.0,7.4812455,1.5666,1.3753,4.8715,1.7767,4.9828,-8.2422,0.1023,3.3838,2.4805,0.7807,-3.8510008,-1.7908586,0.5919,-4.6510878,-8.965784,-3.2695122,0.5926,-4.1765766
104,series3,102.1294,0.2,2.2348,2.3894,1.4895,2.0285,1.9887,9.2957,0.1653,2.6239,1.9736,0.1731,0.0133,0.0878,0.2272,0.1912,0.0012,0.05,0.888,0.0895,2,-2.321928,6.6742544,2.2348,2.3894,1.4895,2.0285,1.9887,9.2957,0.1653,2.6239,1.9736,0.1731,-6.23243,-3.5096352,0.2272,-2.3868456,-9.70275,-4.321928,0.888,-3.4819684
294,series2x2_parallel1,327.777,3.0,3.6659,3.1209,3.366,4.0239,0.701,-11.8716,0.1349,8.9147,13.917,0.1675,0.0024,0.1274,0.8418,0.5353,0.0238,0.0457,0.7523,0.1796,1,1.5849625,8.356571,3.6659,3.1209,3.366,4.0239,0.701,-11.8716,0.1349,8.9147,13.917,0.1675,-8.70275,-2.9725628,0.8418,-0.9015804,-5.3928947,-4.451662,0.7523,-2.4771407
552,series2x2_parallel1,869.1145,0.1667,1.9415,3.2512,1.3607,0.815,0.6539,-5.2008,0.0321,1.5282,21.9296,0.2585,0.0059,0.4528,0.8272,0.5749,0.0909,0.0545,0.6428,0.1305,1,-2.584674,9.763402,1.9415,3.2512,1.3607,0.815,0.6539,-5.2008,0.0321,1.5282,21.9296,0.2585,-7.4050694,-1.1430541,0.8272,-0.7986171,-3.459576,-4.1976,0.6428,-2.9378781
315,series3_parallel2,77.0847,4.0,0.8403,2.7002,2.9932,3.7531,3.0895,11.7434,0.009,0.0233,19.4105,0.2437,0.0216,0.1335,0.3748,0.0734,0.0058,0.2184,0.6133,0.4025,3,2.0,6.2683725,0.8403,2.7002,2.9932,3.7531,3.0895,11.7434,0.009,0.0233,19.4105,0.2437,-5.532825,-2.9050884,0.3748,-3.7680762,-7.4297314,-2.1949553,0.6133,-1.3129393
582,series2x2_parallel1,161.8786,0.5,1.7852,1.2365,0.4384,3.95,1.1075,9.8187,0.1939,0.85,21.1796,0.7403,0.031,0.4607,0.4706,0.046,0.0045,0.0975,0.8355,0.1443,1,-1.0,7.3387685,1.7852,1.2365,0.4384,3.95,1.1075,9.8187,0.1939,0.85,21.1796,0.7403,-5.011588,-1.1181005,0.4706,-4.442222,-7.7958593,-3.358454,0.8355,-2.792857
531,series3_parallel2,509.1863,3.0,2.3316,1.5525,0.5299,1.5555,0.5455,-7.7042,0.2668,7.7959,9.9107,0.5104,0.0042,0.0317,0.7075,0.0738,0.0084,0.167,0.6781,0.7616,3,1.5849625,8.99205,2.3316,1.5525,0.5299,1.5555,0.5455,-7.7042,0.2668,7.7959,9.9107,0.5104,-7.895395,-4.9793735,0.7075,-3.7602353,-6.895395,-2.5820801,0.6781,-0.3928946
7,series2x2_parallel1,147.1907,0.6667,2.1551,2.9309,0.237,4.6173,1.9415,-1.4633,0.4035,4.6781,3.4078,0.5737,0.0317,0.1794,0.6167,0.1138,0.102,0.4746,0.7308,0.0646,1,-0.58489037,7.201543,2.1551,2.9309,0.237,4.6173,1.9415,-1.4633,0.4035,4.6781,3.4078,0.5737,-4.9793735,-2.4787483,0.6167,-3.1354275,-3.293359,-1.075216,0.7308,-3.952322
108,series2x2_parallel1,386.1337,1.5,0.4301,0.6267,0.7996,1.5074,2.587,-0.7487,0.3055,6.8734,3.2084,0.1855,0.0256,0.4537,0.8164,0.0241,0.0017,0.0631,0.522,0.04,1,0.5849625,8.592957,0.4301,0.6267,0.7996,1.5074,2.587,-0.7487,0.3055,6.8734,3.2084,0.1855,-5.2877126,-1.1401894,0.8164,-5.374823,-9.20025,-3.986216,0.522,-4.643856
562,series3_parallel2,320.8584,4.0,5.279,1.2537,0.5542,3.5243,2.8557,-10.2369,0.3345,2.9677,20.0265,0.2116,0.0039,0.4514,0.6922,0.0299,0.0326,0.2313,0.3007,0.626,3,2.0,8.325793,5.279,1.2537,0.5542,3.5243,2.8557,-10.2369,0.3345,2.9677,20.0265,0.2116,-8.00231,-1.1475216,0.6922,-5.0637107,-4.9389844,-2.1121628,0.3007,-0.67576545
161,series2x2_parallel1,678.0918,2.0,0.8457,1.3789,0.2055,3.6575,3.8286,9.6643,0.2812,4.9602,15.598,0.5697,0.0075,0.1464,0.6111,0.2041,0.007,0.3673,0.5544,0.7282,1,1.0,9.405336,0.8457,1.3789,0.2055,3.6575,3.8286,9.6643,0.2812,4.9602,15.598,0.5697,-7.0588937,-2.7720125,0.6111,-2.292652,-7.158429,-1.4449692,0.5544,-0.4575933
318,parallel5,554.4236,0.3333,0.8993,0.7934,3.6126,0.467,0.7757,1.5494,0.1229,3.4439,10.819,0.4654,0.0383,0.0346,0.3588,0.389,0.0098,0.1265,0.2457,0.0465,0,-1.5851068,9.114845,0.8993,0.7934,3.6126,0.467,0.7757,1.5494,0.1229,3.4439,10.819,0.4654,-4.706512,-4.853084,0.3588,-1.362158,-6.6730027,-2.9827907,0.2457,-4.4266253
538,series3_parallel2,78.1123,0.3333,0.9787,2.4133,0.3665,0.8874,5.1065,6.0133,0.1169,7.415,13.6884,0.4954,0.0516,0.2077,0.213,0.0738,0.0052,0.0486,0.8241,0.2166,3,-1.5851068,6.287478,0.9787,2.4133,0.3665,0.8874,5.1065,6.0133,0.1169,7.415,13.6884,0.4954,-4.276485,-2.267427,0.213,-3.7602353,-7.5872726,-4.3629,0.8241,-2.2068949
636,parallel5,611.281,0.3333,0.81,0.5263,1.7208,1.9121,1.484,-8.2078,0.4205,3.3709,14.0763,0.6818,0.0405,0.1022,0.7328,0.0263,0.0706,0.0539,0.6924,0.0982,0,-1.5851068,9.255692,0.81,0.5263,1.7208,1.9121,1.484,-8.2078,0.4205,3.3709,14.0763,0.6818,-4.625934,-3.2905328,0.7328,-5.2487936,-3.824188,-4.213571,0.6924,-3.348133
556,series3,444.7216,2.0,3.8312,0.8117,1.5529,0.4845,5.4145,9.0916,0.1713,4.9685,18.9912,0.0773,0.0456,0.0625,0.5998,0.084,0.0759,0.2392,0.1523,0.3865,2,1.0,8.796759,3.8312,0.8117,1.5529,0.4845,5.4145,9.0916,0.1713,4.9685,18.9912,0.0773,-4.4548225,-4.0,0.5998,-3.5734668,-3.7197564,-2.0637107,0.1523,-1.3714597
557,series3,786.1729,0.1667,2.7365,3.4159,0.2593,4.5625,1.4292,-11.6605,0.1609,3.026,1.9257,0.5689,0.0218,0.0379,0.7481,0.0417,0.0684,0.6276,0.8846,0.6571,2,-2.584674,9.618703,2.7365,3.4159,0.2593,4.5625,1.4292,-11.6605,0.1609,3.026,1.9257,0.5689,-5.519528,-4.721658,0.7481,-4.583809,-3.8698597,-0.6720827,0.8846,-0.6058151
12,parallel5,71.5667,0.125,3.7234,0.8032,3.9928,1.6283,1.4773,-9.4396,0.1072,0.3947,15.6191,0.5176,0.0022,0.0326,0.4043,0.0273,0.0403,0.0644,0.6261,0.079,0,-3.0,6.1612167,3.7234,0.8032,3.9928,1.6283,1.4773,-9.4396,0.1072,0.3947,15.6191,0.5176,-8.82828,-4.9389844,0.4043,-5.1949553,-4.633076,-3.9567955,0.6261,-3.6620035
199,series3_parallel2,90.0868,1.5,0.196,3.014,1.5301,0.4001,0.9421,-0.1017,0.104,6.6853,16.5161,0.5133,0.0488,0.0598,0.4015,0.3207,0.0066,0.051,0.6534,0.0926,3,0.5849625,6.4932437,0.196,3.014,1.5301,0.4001,0.9421,-0.1017,0.104,6.6853,16.5161,0.5133,-4.356975,-4.0637107,0.4015,-1.6407038,-7.243318,-4.293359,0.6534,-3.432844
24,parallel5,292.5724,0.1667,1.1324,3.6562,5.5453,3.6264,0.3255,-6.2915,0.0111,4.5579,16.812,0.6354,0.0101,0.035,0.2828,0.0644,0.0184,0.0543,0.5879,0.3695,0,-2.584674,8.19265,1.1324,3.6562,5.5453,3.6264,0.3255,-6.2915,0.0111,4.5579,16.812,0.6354,-6.629501,-4.836501,0.2828,-3.9567955,-5.7641506,-4.202904,0.5879,-1.4363537
240,series3,78.95,1.0,0.5577,3.1416,3.5329,2.8809,3.9555,6.4027,0.0271,5.9018,5.1437,0.2425,0.0373,0.4581,0.8321,0.3176,0.0087,0.2215,0.2706,0.113,2,0.0,6.3028674,0.5577,3.1416,3.5329,2.8809,3.9555,6.4027,0.0271,5.9018,5.1437,0.2425,-4.7446804,-1.1262655,0.8321,-1.6547171,-6.844769,-2.1746213,0.2706,-3.1456053
335,series3,318.708,0.125,0.3734,3.6739,0.2172,3.7051,3.1292,11.6955,0.0699,5.809,20.1601,0.1151,0.0757,0.4476,0.7541,0.0933,0.0366,0.0526,0.3364,0.2022,2,-3.0,8.316092,0.3734,3.6739,0.2172,3.7051,3.1292,11.6955,0.0699,5.809,20.1601,0.1151,-3.723563,-1.159718,0.7541,-3.4219792,-4.7720127,-4.2487936,0.3364,-2.3061452
547,series2x2_parallel1,193.5138,4.0,2.834,2.5681,5.5072,1.2973,1.0669,9.4288,0.3236,3.0687,16.4054,0.085,0.0106,0.0962,0.3727,0.0701,0.0144,0.0464,0.1918,0.3601,1,2.0,7.5962925,2.834,2.5681,5.5072,1.2973,1.0669,9.4288,0.3236,3.0687,16.4054,0.085,-6.559792,-3.3778193,0.3727,-3.8344417,-6.1177874,-4.4297314,0.1918,-1.4735305
91,parallel5,189.5102,0.6667,1.6645,1.7545,1.1313,3.1641,2.2434,9.9386,0.3375,7.0989,2.2946,0.1168,0.0036,0.2239,0.295,0.17,0.0132,0.3182,0.432,0.0438,0,-0.58489037,7.5661316,1.6645,1.7545,1.1313,3.1641,2.2434,9.9386,0.3375,7.0989,2.2946,0.1168,-8.117787,-2.1590736,0.295,-2.5563934,-6.243318,-1.6519943,0.432,-4.512925
339,parallel5,99.6877,0.1667,5.0859,3.8295,2.5131,3.7676,0.8126,5.7198,0.0622,8.6501,8.6031,0.5816,0.0024,0.5148,0.356,0.0635,0.0025,0.1657,0.5023,0.1001,0,-2.584674,6.6393437,5.0859,3.8295,2.5131,3.7676,0.8126,5.7198,0.0622,8.6501,8.6031,0.5816,-8.70275,-0.957916,0.356,-3.9770997,-8.643856,-2.5933545,0.5023,-3.320486
177,series2x2_parallel1,162.3557,0.2,1.5828,0.4197,2.9257,1.5266,1.5878,0.8602,0.1612,8.3217,6.1315,0.1532,0.0089,0.0395,0.8367,0.1579,0.1049,0.2902,0.6968,0.278,1,-2.321928,7.3430142,1.5828,0.4197,2.9257,1.5266,1.5878,0.8602,0.1612,8.3217,6.1315,0.1532,-6.811979,-4.6620035,0.8367,-2.662917,-3.2529135,-1.7848806,0.6968,-1.8468432
9,series3_parallel2,423.8035,2.0,3.2759,2.5956,5.5002,1.0491,4.4619,7.6452,0.21,5.4124,16.2177,0.6416,0.0127,0.0391,0.5321,0.149,0.0665,0.2209,0.8118,0.5188,3,1.0,8.727252,3.2759,2.5956,5.5002,1.0491,4.4619,7.6452,0.21,5.4124,16.2177,0.6416,-6.299028,-4.6766877,0.5321,-2.7466156,-3.910502,-2.1785347,0.8118,-0.94674957
58,series3,241.3996,0.5,1.5432,2.5945,2.1586,0.7083,1.4452,6.6513,0.1729,4.7914,4.4439,0.708,0.0237,0.115,0.809,0.0416,0.0013,0.1554,0.2779,0.0434,2,-1.0,7.9152794,1.5432,2.5945,2.1586,0.7083,1.4452,6.6513,0.1729,4.7914,4.4439,0.708,-5.398969,-3.120294,0.809,-4.5872726,-9.587273,-2.6859417,0.2779,-4.526161
388,series2x2_parallel1,344.0321,2.0,0.3154,5.5243,1.5366,0.38,1.6087,2.1921,0.2062,6.6098,20.5392,0.4769,0.0084,0.2494,0.6568,0.043,0.0043,0.0518,0.3398,0.1495,1,1.0,8.426399,0.3154,5.5243,1.5366,0.38,1.6087,2.1921,0.2062,6.6098,20.5392,0.4769,-6.895395,-2.0034666,0.6568,-4.5395193,-7.861448,-4.270904,0.3398,-2.7417827
289,series3_parallel2,125.0043,4.0,1.4762,2.4998,3.7623,3.5433,0.3229,-11.788,0.424,0.6719,8.5473,0.2679,0.0046,0.071,0.2642,0.1902,0.008,0.0629,0.764,0.1184,3,2.0,6.965834,1.4762,2.4998,3.7623,3.5433,0.3229,-11.788,0.424,0.6719,8.5473,0.2679,-7.7641506,-3.8160372,0.2642,-2.3944108,-6.965784,-3.990796,0.764,-3.078259
387,series3_parallel2,74.8551,4.0,0.6767,3.5868,0.4821,3.8109,3.4363,-1.7372,0.4214,2.5357,14.1426,0.4261,0.0267,0.1572,0.8472,0.0607,0.0042,0.3277,0.4242,0.0472,3,2.0,6.226029,0.6767,3.5868,0.4821,3.8109,3.4363,-1.7372,0.4214,2.5357,14.1426,0.4261,-5.2270164,-2.669327,0.8472,-4.0421596,-7.895395,-1.6095525,0.4242,-4.4050694
502,series3_parallel2,74.778,3.0,3.2824,1.7539,0.3884,4.8953,1.4369,7.063,0.4437,4.2325,2.0409,0.4823,0.0058,0.4153,0.2959,0.1813,0.0175,0.1539,0.9384,0.7884,3,1.5849625,6.224542,3.2824,1.7539,0.3884,4.8953,1.4369,7.063,0.4437,4.2325,2.0409,0.4823,-7.4297314,-1.2677742,0.2959,-2.4635491,-5.836501,-2.699935,0.9384,-0.34300032
587,series3_parallel2,183.9363,0.5,0.3291,1.9314,5.081,4.8499,1.9908,-2.1014,0.2235,2.7477,2.8614,0.5791,0.0077,0.0397,0.59,0.3443,0.0087,0.1253,0.3977,0.3132,3,-1.0,7.523062,0.3291,1.9314,5.081,4.8499,1.9908,-2.1014,0.2235,2.7477,2.8614,0.5791,-7.020926,-4.654717,0.59,-1.5382619,-6.844769,-2.9965417,0.3977,-1.6748439
644,parallel5,311.3401,0.125,2.7692,5.4819,0.4824,3.7492,1.761,-7.7606,0.0854,3.0534,21.1808,0.2108,0.0662,0.2131,0.6417,0.5259,0.006,0.1479,0.13,0.0376,0,-3.0,8.282348,2.7692,5.4819,0.4824,3.7492,1.761,-7.7606,0.0854,3.0534,21.1808,0.2108,-3.9170249,-2.2303975,0.6417,-0.9271396,-7.3808217,-2.757306,0.13,-4.733124
302,series2x2_parallel1,794.4095,4.0,3.8874,0.2982,0.2794,0.7028,3.6477,8.5546,0.155,4.534,5.9753,0.0696,0.0072,0.303,0.78,0.6129,0.0039,0.0785,0.4059,0.5995,1,2.0,9.633739,3.8874,0.2982,0.2794,0.7028,3.6477,8.5546,0.155,4.534,5.9753,0.0696,-7.1177874,-1.7226104,0.78,-0.70627636,-8.00231,-3.6711636,0.4059,-0.73816836
665,series3,235.1944,0.6667,0.285,3.3724,2.9717,2.1393,3.0331,-3.9928,0.3761,4.4603,14.4331,0.2084,0.074,0.1215,0.7862,0.0224,0.0211,0.1181,0.2849,0.0688,2,-0.58489037,7.87771,0.285,3.3724,2.9717,2.1393,3.0331,-3.9928,0.3761,4.4603,14.4331,0.2084,-3.756331,-3.0409718,0.7862,-5.4803576,-5.566613,-3.0819192,0.2849,-3.8614476
163,parallel5,309.4497,0.2,0.6745,2.175,1.0724,1.2931,2.1834,4.1647,0.4292,4.2409,19.4515,0.4015,0.0058,0.2345,0.4259,0.0507,0.0239,0.2363,0.2223,0.457,0,-2.321928,8.2735615,0.6745,2.175,1.0724,1.2931,2.1834,4.1647,0.4292,4.2409,19.4515,0.4015,-7.4297314,-2.0923402,0.4259,-4.3018703,-5.3868456,-2.0813084,0.2223,-1.1297339
281,parallel5,213.8508,0.1667,0.8967,1.2468,4.1445,1.2769,1.1208,0.2494,0.429,1.3711,9.4092,0.2117,0.0234,0.1982,0.5923,0.116,0.0269,0.229,0.4587,0.0452,0,-2.584674,7.740461,0.8967,1.2468,4.1445,1.2769,1.1208,0.2494,0.429,1.3711,9.4092,0.2117,-5.417348,-2.3349712,0.5923,-3.1078033,-5.21625,-2.1265805,0.4587,-4.4675336
42,series2x2_parallel1,314.0954,1.0,1.9309,1.3326,1.2498,1.3832,0.4569,10.5113,0.3411,0.4929,10.2821,0.7163,0.0055,0.0402,0.5033,0.2057,0.0054,0.0415,0.2213,0.0348,1,0.0,8.295059,1.9309,1.3326,1.2498,1.3832,0.4569,10.5113,0.3411,0.4929,10.2821,0.7163,-7.506353,-4.6366606,0.5033,-2.2813864,-7.532825,-4.590745,0.2213,-4.844769
471,series2x2_parallel1,149.3737,4.0,5.8028,4.0425,4.1086,2.7534,3.3866,10.511,0.0744,4.19,4.2157,0.2756,0.0107,0.118,0.2824,0.1728,0.0494,0.1628,0.245,0.1159,1,2.0,7.222782,5.8028,4.0425,4.1086,2.7534,3.3866,10.511,0.0744,4.19,4.2157,0.2756,-6.546245,-3.0831413,0.2824,-2.5328248,-4.339345,-2.6188273,0.245,-3.1090474
551,series3,598.0299,0.25,0.4662,1.0773,3.9354,0.3209,5.3709,4.1464,0.1865,8.0324,1.4988,0.2627,0.0021,0.1377,0.3952,0.1061,0.0606,0.2069,0.9255,0.0331,2,-2.0,9.224073,0.4662,1.0773,3.9354,0.3209,5.3709,4.1464,0.1865,8.0324,1.4988,0.2627,-8.895395,-2.8603995,0.3952,-3.2365034,-4.0445385,-2.2729945,0.9255,-4.917025
546,series2x2_parallel1,311.3135,1.0,1.186,0.9313,3.6504,1.0925,4.2363,4.511,0.3496,2.3104,11.5657,0.2525,0.0319,0.365,0.471,0.2752,0.0017,0.0777,0.5296,0.0893,1,0.0,8.282225,1.186,0.9313,3.6504,1.0925,4.2363,4.511,0.3496,2.3104,11.5657,0.2525,-4.9702997,-1.4540316,0.471,-1.8614476,-9.20025,-3.6859417,0.5296,-3.485196
158,series3_parallel2,174.4956,0.5,2.5744,1.9909,3.8371,1.6199,1.9873,-8.729,0.092,5.3459,4.2251,0.465,0.0743,0.4162,0.4232,0.1224,0.002,0.1914,0.8325,0.0304,3,-1.0,7.4470468,2.5744,1.9909,3.8371,1.6199,1.9873,-8.729,0.092,5.3459,4.2251,0.465,-3.750494,-1.2646511,0.4232,-3.0303245,-8.965784,-2.385337,0.8325,-5.039785
238,series3,151.6088,0.25,2.9592,1.5806,3.8571,0.5084,4.4829,11.0126,0.3628,6.3493,4.9388,0.5525,0.0058,0.0951,0.5144,0.4708,0.0018,0.2311,0.7332,0.0628,2,-2.0,7.24421,2.9592,1.5806,3.8571,0.5084,4.4829,11.0126,0.3628,6.3493,4.9388,0.5525,-7.4297314,-3.3944108,0.5144,-1.0868137,-9.117787,-2.113411,0.7332,-3.9930916
323,parallel5,375.1307,0.125,3.1512,3.5067,1.2273,4.1245,3.0559,8.4298,0.1534,5.8612,8.8609,0.6973,0.0028,0.3063,0.7657,0.0708,0.0078,0.0676,0.8295,0.2621,0,-3.0,8.5512495,3.1512,3.5067,1.2273,4.1245,3.0559,8.4298,0.1534,5.8612,8.8609,0.6973,-8.480357,-1.7069826,0.7657,-3.8201067,-7.0023103,-3.886833,0.8295,-1.9318106
