id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,freq_log2,ratio_log2,ratio_idx,algorithm_idx
2789,series2x2_parallel1,414.2831,0.3333,2.7574,2.1989,2.5091,2.422,1.3106,-4.5152,0.1155,2.4395,0.8001,-0.0381,8.694473,-1.5851068,4,1
276,series3_parallel2,702.8586,0.125,3.2068,1.5464,3.6789,1.0417,0.5545,-9.5638,0.2242,0.0,0.0,0.0341,9.45709,-3.0,0,3
1826,series3,208.9769,1.5,1.5203,1.9478,2.1019,2.7552,1.5512,1.9691,0.0976,3.0605,0.4361,-0.0486,7.7071996,0.5849625,8,2
1445,series2x2_parallel1,107.1074,1.5,1.2693,5.7033,4.9634,4.2313,4.5308,-2.1346,0.0214,1.3547,4.5245,0.1104,6.742914,0.5849625,8,1
2439,series3,499.0938,0.5,0.2553,3.0561,1.7666,2.1901,3.3925,-10.3318,0.1503,0.0,0.0,0.1401,8.963167,-1.0,5,2
1182,series2x2_parallel1,626.6343,0.2,4.5825,2.997,2.0059,0.1644,1.2673,8.3788,0.181,2.2833,7.508,0.0957,9.29148,-2.321928,2,1
1791,series3,106.9191,0.5,0.5696,3.6941,5.1206,0.3705,4.3081,-10.7351,0.1969,0.0,0.0,0.1557,6.740376,-1.0,5,2
2710,series2x2_parallel1,238.9022,1.5,3.3012,1.1216,4.1131,4.3552,1.3039,-7.0533,0.0798,0.0,0.0,-0.222,7.900276,0.5849625,8,1
2257,series3,212.341,0.1667,3.7964,1.0376,2.5352,1.6053,1.1113,4.6688,0.0986,0.0,0.0,0.0293,7.7302394,-2.584674,1,2
1660,parallel5,781.1514,0.3333,0.5102,5.2751,4.7917,1.4024,0.3423,-7.2706,0.0877,0.0,0.0,0.0089,9.609458,-1.5851068,4,0
69,series3_parallel2,358.147,0.125,3.0596,2.8388,2.9566,3.3394,1.5136,5.847,0.1558,3.556,4.1528,0.0941,8.484408,-3.0,0,3
2116,series3_parallel2,356.3382,0.5,0.1813,0.814,2.7035,0.3022,1.332,-3.4769,0.0333,1.9499,7.6101,-0.2114,8.477103,-1.0,5,3
448,series2x2_parallel1,146.9651,1.5,3.6803,1.4083,4.0924,5.9862,4.1948,5.1082,0.1806,0.0,0.0,0.0785,7.19933,0.5849625,8,1
312,series2x2_parallel1,336.3496,0.3333,5.5885,1.655,0.9932,3.0082,1.8319,-8.8096,0.0914,3.9231,5.331,-0.2162,8.393818,-1.5851068,4,1
533,parallel5,582.1623,1.0,0.1926,3.63,2.2074,0.7253,0.8428,-11.3161,0.0882,0.0,0.0,-0.0462,9.185278,0.0,7,0
1751,parallel5,72.7795,0.125,1.1963,1.06,0.4234,4.1134,2.3792,-8.6277,0.1033,2.1655,3.5676,-0.0846,6.18546,-3.0,0,0
180,series2x2_parallel1,81.4077,1.0,1.4104,1.2398,0.8982,5.5848,3.4022,3.5497,0.1496,0.0,0.0,-0.1579,6.3470936,0.0,7,1
3017,parallel5,378.0696,1.0,0.7835,1.407,2.5335,2.4786,2.3489,-9.9187,0.1705,0.0,0.0,-0.1387,8.562508,0.0,7,0
2517,series3,224.5146,0.125,1.5534,3.4086,3.5533,4.7063,1.3606,11.1548,0.1074,0.0,0.0,-0.1396,7.8106656,-3.0,0,2
171,series2x2_parallel1,666.9048,1.5,5.3218,0.1623,3.5542,2.4462,5.2374,-1.0945,0.0984,0.0,0.0,-0.1371,9.381337,0.5849625,8,1
2827,parallel5,238.4292,4.0,4.5318,2.4947,2.7116,1.1597,3.572,0.82,0.2397,1.5186,5.3992,-0.0867,7.897417,2.0,11,0
20,series2x2_parallel1,114.4829,3.0,0.3532,3.5308,1.7031,1.5477,2.2931,5.5202,0.0515,1.3673,5.157,-0.1259,6.8389883,1.5849625,10,1
1764,series3,813.2645,1.0,1.4302,2.681,1.1849,0.314,0.2708,9.0398,0.096,0.0,0.0,-0.1425,9.667581,0.0,7,2
2146,series3_parallel2,108.9987,0.5,3.506,1.9744,3.4415,3.7225,1.6216,11.8459,0.154,0.0,0.0,0.2264,6.768167,-1.0,5,3
215,series3,229.5521,0.5,0.2041,0.3543,3.2102,1.2565,0.3902,3.8349,0.0563,0.6515,2.4132,-0.2449,7.8426776,-1.0,5,2
241,series3,81.2704,0.6667,4.1386,1.069,1.6863,2.6503,3.4099,-2.4587,0.046,0.0,0.0,0.0486,6.344658,-0.58489037,6,2
1823,series2x2_parallel1,556.7254,1.5,3.0134,3.3951,0.3199,2.1926,2.9199,11.6392,0.2258,0.0,0.0,-0.1501,9.120822,0.5849625,8,1
806,series2x2_parallel1,270.8447,2.0,0.7831,5.2613,3.6868,1.442,3.1208,-9.7694,0.0869,1.5128,2.5546,-0.128,8.081322,1.0,9,1
2012,series3,290.6769,0.5,0.7543,1.7065,3.8497,5.1932,0.3551,-4.5939,0.0586,0.5543,7.3102,0.2091,8.183272,-1.0,5,2
1622,parallel5,172.698,2.0,2.7371,3.6976,1.424,3.9145,0.7831,4.0241,0.1302,2.8145,4.3022,0.1699,7.4321074,1.0,9,0
44,series2x2_parallel1,666.286,1.5,1.2285,1.0643,5.1722,2.5138,0.7983,2.5756,0.0064,0.0,0.0,0.2372,9.379998,0.5849625,8,1
1552,series3_parallel2,635.056,1.0,2.332,1.4503,1.4547,2.618,1.2359,-10.5771,0.07,3.1915,4.6465,0.2076,9.31074,0.0,7,3
2864,series3_parallel2,71.9992,0.2,0.8399,0.5738,4.0054,1.9668,4.4586,-2.1756,0.0673,0.0,0.0,0.0057,6.169909,-2.321928,2,3
2500,parallel5,174.0061,0.125,5.6156,0.3426,3.143,1.765,2.5647,7.4585,0.06,0.8508,7.3537,0.1251,7.442994,-3.0,0,0
2216,series2x2_parallel1,243.4301,4.0,2.5994,3.0072,1.8443,3.0856,5.4058,-10.2484,0.1612,0.0,0.0,0.0863,7.927364,2.0,11,1
2459,series3,682.9279,4.0,2.0224,3.1358,1.1416,5.6127,2.6748,4.0901,0.0135,3.357,1.3747,0.021,9.415589,2.0,11,2
2402,series3_parallel2,212.2095,2.0,2.773,1.0607,1.5708,4.9025,2.6985,-5.0119,0.0175,2.6242,7.3924,-0.1266,7.7293453,1.0,9,3
1006,series2x2_parallel1,325.417,1.5,4.7106,1.4426,3.6121,1.594,0.5564,7.1092,0.1253,2.5331,6.5053,0.1543,8.346146,0.5849625,8,1
2263,series3,367.0382,0.25,0.3923,3.4853,2.8184,1.8318,1.296,9.7832,0.0413,2.9412,2.9889,0.0682,8.519787,-2.0,3,2
2332,series3_parallel2,853.3871,0.2,3.9414,5.6362,0.22,1.0193,2.8196,8.7789,0.1123,0.0,0.0,-0.2417,9.737057,-2.321928,2,3
933,series2x2_parallel1,104.4994,0.2,1.0215,1.9915,4.8058,1.5048,3.2813,-3.7987,0.0644,2.5234,4.878,0.2429,6.7073507,-2.321928,2,1
2664,parallel5,349.5173,1.0,2.8027,0.6124,1.1279,3.8182,2.3205,0.0955,0.2271,3.0915,1.5294,-0.245,8.44922,0.0,7,0
3013,series3_parallel2,762.9936,1.5,4.79,1.0492,2.7974,2.6496,2.6733,8.7042,0.1117,0.0,0.0,0.2409,9.575527,0.5849625,8,3
3011,series3,107.82,3.0,3.6785,1.456,3.5502,3.9131,1.4143,5.7399,0.1311,0.0,0.0,-0.0819,6.752481,1.5849625,10,2
1869,series2x2_parallel1,394.2303,0.6667,2.4034,5.4381,5.1539,1.6902,2.9493,5.1422,0.0852,0.0,0.0,0.0139,8.622895,-0.58489037,6,1
579,parallel5,686.1751,0.5,0.4391,1.0767,3.4797,1.5492,0.337,-4.7222,0.1456,1.0714,0.9475,0.2051,9.422433,-1.0,5,0
423,series3,89.1937,1.0,3.5207,1.1866,4.0477,3.2968,0.2608,4.8377,0.0674,0.9774,7.1604,0.0698,6.47887,0.0,7,2
2876,series3,91.1472,3.0,2.6687,1.5014,2.1871,0.2463,2.2998,-6.8814,0.1011,0.0,0.0,0.0293,6.5101266,1.5849625,10,2
2987,series2x2_parallel1,74.9784,4.0,5.5566,2.2965,2.4073,1.3052,1.7966,-8.8361,0.0243,0.0,0.0,-0.1777,6.228403,2.0,11,1
1003,series3,565.7436,1.5,3.3501,3.3038,0.8969,1.5676,1.4965,7.7775,0.0199,1.7456,1.6433,-0.0054,9.144005,0.5849625,8,2
2925,series2x2_parallel1,710.3954,1.5,3.8009,3.9245,4.9571,5.4961,3.0123,-7.2306,0.1312,0.7186,3.9916,-0.043,9.472479,0.5849625,8,1
1729,series3,417.4255,1.0,3.7224,1.3028,1.5709,1.2985,0.6006,9.5293,0.1455,0.0,0.0,0.1427,8.705375,0.0,7,2
2837,series2x2_parallel1,116.5926,0.1667,2.9409,5.0769,5.9481,4.4649,0.3489,11.4272,0.1976,1.8032,0.9171,-0.0781,6.8653326,-2.584674,1,1
1308,series3_parallel2,528.7137,3.0,4.6943,0.5116,2.6993,4.9184,5.0747,7.0472,0.036,0.0,0.0,0.1693,9.046343,1.5849625,10,3
842,series3,397.9845,0.1667,0.47,0.8032,1.7742,1.3302,4.0438,9.5643,0.2005,0.0,0.0,0.1932,8.636568,-2.584674,1,2
904,series2x2_parallel1,200.3277,0.5,3.5883,1.0476,0.309,0.2266,2.4484,4.9495,0.0417,0.0,0.0,-0.1694,7.6462183,-1.0,5,1
545,series3_parallel2,404.4095,0.5,0.3236,0.7385,1.3266,3.2059,0.8657,6.4787,0.2372,2.7409,2.6306,0.0835,8.659673,-1.0,5,3
1306,parallel5,86.9336,0.5,2.8242,3.7636,0.3319,3.8091,1.3651,10.4488,0.0971,0.0,0.0,-0.1467,6.441842,-1.0,5,0
2928,series3_parallel2,120.5326,0.125,3.6267,0.3999,0.6311,1.4008,0.9683,-5.5809,0.1136,0.0,0.0,0.1308,6.9132795,-3.0,0,3
451,parallel5,376.4524,1.5,3.7101,3.9155,0.4469,2.2003,1.4131,-3.8023,0.049,0.0,0.0,-0.1758,8.556324,0.5849625,8,0
2782,parallel5,106.7588,3.0,0.1751,5.4764,3.9187,5.5264,5.5594,3.634,0.0856,0.0,0.0,-0.0979,6.738211,1.5849625,10,0
1226,parallel5,196.1469,0.2,2.8356,0.9652,0.7037,3.5306,3.0956,-11.5157,0.2677,0.0,0.0,0.2249,7.615791,-2.321928,2,0
849,series3_parallel2,788.7732,3.0,2.6752,2.678,2.9988,1.7672,1.5749,-6.3396,0.1139,0.6216,5.5162,-0.2112,9.6234665,1.5849625,10,3
2486,series3,96.8085,0.5,0.7829,2.1658,0.6142,4.908,5.5598,-1.0954,0.0867,0.0,0.0,-0.0748,6.5970616,-1.0,5,2
2232,parallel5,433.4673,1.0,4.0112,3.8121,1.5106,2.4777,2.7653,6.4371,0.2763,0.5726,4.6649,0.059,8.759779,0.0,7,0
1752,parallel5,132.8036,0.5,0.4533,5.5882,1.3851,2.599,2.9882,-5.111,0.0778,2.8455,6.8454,0.0142,7.0531507,-1.0,5,0
431,series3,509.1642,0.125,1.7337,3.8748,1.2759,5.5109,2.2563,-9.6911,0.0169,0.0,0.0,0.1372,8.991987,-3.0,0,2
447,series3_parallel2,383.2926,0.125,0.6171,0.2014,0.6299,1.1255,0.4989,-11.4073,0.0432,3.6409,2.9977,0.2212,8.582302,-3.0,0,3
1,series3,182.2495,2.0,1.5726,2.9496,0.8071,1.3625,4.1226,-1.4346,0.0988,2.5804,2.4035,0.0516,7.509771,1.0,9,2
2200,series3_parallel2,84.1372,0.5,4.0905,1.586,0.5099,0.8458,1.4361,11.9225,0.0965,2.7532,5.9471,0.1098,6.394672,-1.0,5,3
1091,parallel5,162.667,4.0,0.9259,3.7401,2.4988,0.2676,0.5713,-5.4097,0.0464,0.0,0.0,0.0105,7.345778,2.0,11,0
1680,series3_parallel2,128.5724,0.5,1.0578,3.1775,3.8497,0.3618,0.4597,0.791,0.0759,0.0,0.0,-0.2179,7.0064373,-1.0,5,3
610,series3,632.9404,2.0,1.721,2.895,2.1933,2.6911,2.1497,-0.2753,0.1018,0.0,0.0,-0.068,9.305926,1.0,9,2
1394,series3_parallel2,210.1904,0.6667,1.0947,3.008,1.9661,0.5834,3.631,-5.4026,0.1199,0.0,0.0,-0.2,7.715553,-0.58489037,6,3
1697,series2x2_parallel1,618.413,2.0,1.7774,0.8503,0.8254,4.7628,3.1701,-6.1357,0.2506,0.0,0.0,0.0849,9.272427,1.0,9,1
898,series3,101.8477,1.0,1.4105,0.471,2.3353,3.8432,1.0969,-7.6828,0.0091,2.6823,0.2165,0.0844,6.6702695,0.0,7,2
1528,parallel5,118.1753,0.6667,3.4775,1.6286,0.8855,0.4653,4.554,9.2483,0.0832,0.0,0.0,0.0775,6.8847847,-0.58489037,6,0
1323,series2x2_parallel1,875.9153,2.0,2.3764,0.3613,2.3146,4.1209,0.7199,9.1006,0.2325,0.0,0.0,-0.2273,9.774648,1.0,9,1
1726,series3_parallel2,173.7342,2.0,2.394,1.7176,1.0737,1.3515,3.9677,-1.3166,0.2454,0.7777,6.9415,-0.0059,7.440738,1.0,9,3
105,series3,712.8962,1.0,3.1419,2.7695,0.4388,3.1407,2.6159,1.9904,0.0979,0.0,0.0,0.2315,9.477549,0.0,7,2
1088,parallel5,591.9439,0.125,2.7226,0.9214,5.279,5.9434,1.3925,-10.1512,0.2317,0.0,0.0,0.0712,9.209316,-3.0,0,0
142,series3,760.7982,4.0,0.7139,3.4477,1.0953,0.6654,2.878,-2.5717,0.0876,0.0,0.0,0.089,9.57137,2.0,11,2
2247,series3_parallel2,154.0085,2.0,0.4437,2.513,0.8996,3.8016,0.188,-0.5601,0.0125,0.0,0.0,0.0785,7.266866,1.0,9,3
1318,series3_parallel2,147.3363,0.2,0.7551,2.5234,4.0271,0.8245,1.4492,-3.0509,0.1001,2.5373,7.7437,-0.078,7.202969,-2.321928,2,3
127,series3_parallel2,167.8378,1.0,0.2545,0.6813,1.2372,1.6974,0.2016,11.2119,0.1504,3.1801,1.2331,-0.1084,7.390924,0.0,7,3
99,series3,681.666,1.0,1.6973,3.6448,1.4776,5.7069,2.8212,4.2854,0.0505,2.9417,3.4317,0.2192,9.412921,0.0,7,2
2937,series3,84.3296,0.2,2.3276,3.3944,2.4872,0.6369,1.7827,5.1188,0.0135,2.9684,4.5786,0.1703,6.3979673,-2.321928,2,2
835,series2x2_parallel1,281.5163,2.0,2.5759,1.5412,1.4768,0.164,2.8982,1.5742,0.0205,3.1987,2.4935,-0.0524,8.137074,1.0,9,1
3066,series3,591.8457,0.2,0.1663,4.624,4.5179,1.215,0.3494,-6.6546,0.0548,0.0,0.0,-0.0475,9.209077,-2.321928,2,2
2446,parallel5,235.3759,1.0,4.0365,2.8306,3.2952,1.6451,2.8029,5.8721,0.0028,0.0,0.0,-0.0755,7.878823,0.0,7,0
1230,series3,387.9746,3.0,3.2046,4.0769,5.2889,1.4407,0.256,-0.3925,0.1372,0.0,0.0,-0.1765,8.599818,1.5849625,10,2
239,series3,216.8599,0.25,1.9195,3.6561,5.6891,2.3388,1.711,2.8321,0.0179,1.0954,4.5379,-0.2429,7.7606196,-2.0,3,2
812,series3_parallel2,253.2597,1.0,2.7123,5.6111,0.9923,4.412,2.4979,-4.7346,0.1026,3.9314,4.5731,0.2173,7.9844737,0.0,7,3
2312,series2x2_parallel1,186.8085,0.25,0.5507,0.2532,0.7016,4.5079,2.1256,10.4843,0.0714,0.0,0.0,-0.0313,7.5454164,-2.0,3,1
2051,series3,599.7376,3.0,1.3479,1.5467,4.0237,1.6607,0.2903,9.5149,0.0,0.0,0.0,0.0121,9.228188,1.5849625,10,2
2458,series3,569.7587,1.0,0.6928,3.6219,5.9681,3.7882,2.7098,4.9462,0.0402,2.6218,4.5901,-0.021,9.154207,0.0,7,2
2895,series2x2_parallel1,431.7131,2.0,0.5972,0.3872,1.8186,3.136,0.4942,9.3321,0.0965,0.0,0.0,-0.03,8.753929,1.0,9,1
1423,series2x2_parallel1,279.8208,3.0,0.8356,1.8222,0.1524,1.6513,0.1811,-2.4865,0.1008,2.6428,6.6892,-0.0144,8.12836,1.5849625,10,1
2830,series3_parallel2,419.2957,3.0,1.148,3.0465,3.508,0.1799,0.6225,2.5318,0.1185,2.2183,0.9957,-0.0507,8.711824,1.5849625,10,3
549,parallel5,462.7498,2.0,0.9747,4.3628,1.176,3.6158,1.5624,-9.8671,0.0646,3.8807,2.5323,-0.0971,8.854089,1.0,9,0
505,series3,311.4398,2.0,0.9937,0.3689,0.201,2.9021,2.8648,-7.3672,0.1932,1.3376,3.7774,0.1064,8.282809,1.0,9,2
2405,parallel5,229.7215,0.3333,3.4606,1.6264,2.0088,0.3339,2.4928,3.8163,0.0564,0.0,0.0,-0.1723,7.843742,-1.5851068,4,0
1846,series3_parallel2,770.7703,0.6667,1.5625,0.322,5.6741,0.8641,5.6172,-8.6521,0.1012,3.885,5.6576,0.1582,9.5901575,-0.58489037,6,3
1150,series3_parallel2,179.7663,0.25,4.0791,2.8384,1.2446,0.7533,2.511,-6.6983,0.0443,0.0,0.0,0.0643,7.489979,-2.0,3,3
2066,series3,94.6654,0.125,0.6883,1.4712,2.2903,5.369,3.9873,-5.3782,0.0659,0.5687,4.9156,-0.2408,6.5647655,-3.0,0,2
1060,parallel5,437.045,0.2,1.5043,0.7964,1.3014,1.6371,0.8716,1.3124,0.1646,3.1031,5.2806,0.0171,8.771638,-2.321928,2,0
2479,series2x2_parallel1,212.0095,0.1667,2.1063,0.3947,3.7871,5.7055,0.1903,-11.698,0.1111,0.0,0.0,0.2217,7.7279854,-2.584674,1,1
274,series3_parallel2,175.8674,0.125,5.1752,1.9414,4.5266,2.5153,0.3851,-5.1516,0.0922,0.0,0.0,0.2261,7.4583445,-3.0,0,3
1000,parallel5,114.1235,4.0,0.4701,2.3008,0.9071,0.6114,3.8467,9.2903,0.0411,0.0,0.0,-0.2336,6.834452,2.0,11,0
230,series3_parallel2,120.9968,0.1667,1.4651,0.6,1.453,1.0587,1.9014,-4.547,0.119,0.0,0.0,0.2028,6.918825,-2.584674,1,3
2234,series3_parallel2,128.6061,0.3333,3.662,3.7646,3.3232,1.5404,0.4204,-1.58,0.0854,1.2379,1.116,-0.2097,7.0068154,-1.5851068,4,3
2598,series3_parallel2,120.4967,1.0,1.7386,0.6548,0.555,2.6389,0.309,8.2775,0.0542,2.7753,3.0451,0.0534,6.91285,0.0,7,3
2180,series3_parallel2,725.3823,0.6667,1.3028,0.4924,2.6761,2.3978,4.3591,3.2556,0.245,0.0,0.0,-0.2124,9.502598,-0.58489037,6,3
1776,parallel5,184.8982,0.125,3.3313,0.7982,4.054,3.1602,5.2011,7.9661,0.1959,0.0,0.0,-0.2056,7.530587,-3.0,0,0
60,series3,665.6248,4.0,1.573,1.4263,2.1802,3.6714,0.8656,-7.6714,0.0399,1.5969,0.4641,-0.024,9.378566,2.0,11,2
2179,series2x2_parallel1,118.1079,2.0,3.6891,0.4551,3.1461,5.199,1.5984,-6.4834,0.0785,0.0,0.0,-0.005,6.8839617,1.0,9,1
1897,series3_parallel2,580.1122,1.0,4.6519,5.6571,5.1276,4.0223,1.3509,-1.2615,0.1683,3.7106,5.1831,0.1594,9.180188,0.0,7,3
1448,series2x2_parallel1,352.4305,0.1667,0.7063,4.4267,0.5347,3.5966,1.436,-11.4026,0.0208,0.0,0.0,0.1829,8.461195,-2.584674,1,1
581,series3_parallel2,81.1164,0.3333,1.1797,1.4581,2.6513,5.0905,3.2168,4.257,0.1378,3.8615,1.5771,0.0671,6.341922,-1.5851068,4,3
1296,series3,274.1654,0.2,4.5275,5.9389,1.1063,0.2877,3.5488,-11.693,0.2556,1.4222,7.637,-0.0504,8.098903,-2.321928,2,2
669,series3,83.4677,0.6667,3.2229,2.3905,2.8215,0.3258,5.3967,-0.6377,0.0662,0.9191,6.4866,0.1431,6.3831463,-0.58489037,6,2
441,parallel5,75.9435,3.0,0.1811,3.385,1.4089,5.8381,2.6069,-2.8179,0.0269,0.0,0.0,0.08,6.2468543,1.5849625,10,0
1263,series2x2_parallel1,166.9202,0.25,1.3503,0.4869,1.8521,2.1914,3.1427,-7.7617,0.2712,0.0,0.0,-0.0782,7.3830147,-2.0,3,1
2190,parallel5,102.033,0.3333,5.1997,3.2138,1.5262,3.7667,4.7472,9.9117,0.2414,3.8689,3.5053,-0.0445,6.672892,-1.5851068,4,0
2193,series3,149.3731,0.25,1.1971,1.5879,0.669,1.3332,3.8115,1.3259,0.2297,2.8437,6.0358,0.1421,7.2227764,-2.0,3,2
632,series3_parallel2,86.003,1.0,0.3082,2.4821,0.5137,3.6041,4.8364,5.8326,0.0048,0.7096,0.8915,0.2384,6.426315,0.0,7,3
2628,series3,65.2717,0.125,2.9233,3.4471,1.9795,0.5018,0.2405,4.9424,0.0809,0.0,0.0,0.2069,6.0283856,-3.0,0,2
130,series3,287.0379,4.0,3.1395,3.1199,3.3781,3.2398,5.8245,5.9066,0.2123,2.9589,3.4166,-0.1979,8.165097,2.0,11,2
2678,series3_parallel2,213.4794,0.125,2.1664,2.6776,3.2672,0.7702,2.5804,5.564,0.0729,0.9927,5.1844,0.1956,7.737953,-3.0,0,3
2974,parallel5,142.0186,0.1667,2.1202,3.9652,1.1469,5.463,0.2218,-5.5709,0.2301,2.5552,3.3028,0.1084,7.149936,-2.584674,1,0
1444,series3,151.1343,4.0,1.9225,3.2537,4.015,1.2162,3.8588,11.2686,0.0399,0.0,0.0,-0.0008,7.2396874,2.0,11,2
536,series2x2_parallel1,130.2363,3.0,0.7684,4.2258,3.8049,0.8047,0.9433,-8.5147,0.2561,3.2992,5.055,0.1471,7.0249877,1.5849625,10,1
1070,series3,89.0388,1.0,1.1883,4.4824,1.4604,0.3535,1.9256,0.7054,0.1007,0.0,0.0,-0.0849,6.476362,0.0,7,2
2355,series3_parallel2,322.0544,0.2,1.7291,2.2068,3.5709,2.1225,0.3784,3.4151,0.1746,0.0,0.0,0.0819,8.331161,-2.321928,2,3
2990,series3,188.3014,2.0,0.6746,2.602,2.9327,2.6098,0.3225,6.573,0.1369,2.5884,2.6486,-0.2105,7.5569,1.0,9,2
2246,series3_parallel2,774.5129,1.0,4.1587,4.9656,3.8395,0.8115,3.0385,-6.6494,0.0957,3.9116,5.9383,-0.1194,9.597145,0.0,7,3
2222,series3_parallel2,589.8835,0.3333,1.584,3.1499,3.3148,3.6405,2.7701,0.2338,0.0622,0.0,0.0,0.177,9.204287,-1.5851068,4,3
2217,parallel5,74.3906,0.3333,5.5839,2.8338,1.7122,3.6511,3.334,-1.976,0.0157,0.0,0.0,-0.2385,6.2170486,-1.5851068,4,0
1637,series3_parallel2,107.617,1.5,1.1031,2.0301,3.7883,2.858,0.4535,0.9662,0.0487,1.3165,7.4326,-0.2335,6.749762,0.5849625,8,3
2723,parallel5,209.0179,0.5,0.7727,4.8719,3.1088,2.2953,0.6917,0.425,0.2611,0.0,0.0,0.0304,7.707483,-1.0,5,0
1089,series2x2_parallel1,151.4202,0.5,0.5944,3.8594,0.4822,1.9217,3.1774,6.6011,0.106,0.0,0.0,0.2355,7.242414,-1.0,5,1
1756,series3,103.6082,1.0,1.1729,1.879,3.4169,4.7501,0.3696,-7.1924,0.0178,2.8491,4.8489,-0.1669,6.6949944,0.0,7,2
2436,series2x2_parallel1,284.0183,3.0,1.6889,1.3891,4.0971,3.9998,3.1129,11.1646,0.2383,1.1806,2.2776,0.0936,8.14984,1.5849625,10,1
2344,series3_parallel2,262.423,0.125,3.0373,2.2785,4.6589,2.9703,1.4786,-2.7543,0.2205,2.4529,4.9745,0.0196,8.03575,-3.0,0,3
2698,series3,77.8834,0.2,1.4836,0.6425,0.6379,3.7257,5.2294,4.6408,0.0632,0.0,0.0,-0.1914,6.283244,-2.321928,2,2
2920,parallel5,392.6479,0.125,2.6108,3.4015,1.6621,1.2385,0.4404,-4.1622,0.0468,3.1222,1.6781,-0.1525,8.617092,-3.0,0,0
988,parallel5,855.4969,1.5,1.4604,0.1552,0.3455,3.989,1.4184,-6.4539,0.2183,0.0,0.0,-0.0951,9.740619,0.5849625,8,0
2867,series2x2_parallel1,203.7692,2.0,4.7553,1.0535,2.2853,5.9288,1.5637,-11.5265,0.1189,1.4287,0.9367,0.1217,7.670792,1.0,9,1
2983,series2x2_parallel1,477.8488,4.0,4.0363,2.2178,4.542,1.077,3.2772,-11.1946,0.2593,0.0,0.0,-0.0566,8.900411,2.0,11,1
476,parallel5,121.7207,0.3333,3.495,0.4241,2.4666,0.8715,1.2969,-3.4802,0.1707,0.0,0.0,0.0527,6.9274306,-1.5851068,4,0
1385,series3,711.4586,2.0,2.9903,0.1718,3.6527,0.5126,1.866,3.1463,0.0612,0.0,0.0,-0.0612,9.474636,1.0,9,2
946,series3_parallel2,247.1802,1.0,0.1883,3.8697,0.2902,1.2264,2.1215,1.0788,0.0418,3.8946,7.3906,-0.2161,7.9494195,0.0,7,3
895,series2x2_parallel1,67.0196,0.6667,1.8248,2.8757,1.3083,0.8548,2.1839,-3.0194,0.2426,0.7498,6.1287,-0.0934,6.066511,-0.58489037,6,1
1281,series2x2_parallel1,189.9666,1.5,3.8013,2.6998,3.2852,0.4207,0.5321,1.1414,0.0737,2.9921,2.9509,-0.0785,7.569602,0.5849625,8,1
2871,series3_parallel2,288.7875,0.3333,2.9712,0.3939,4.2081,1.406,3.3989,-3.9183,0.2576,1.7629,5.3003,0.0338,8.173864,-1.5851068,4,3
792,series3_parallel2,483.8406,0.3333,0.3289,2.0842,0.4487,2.8846,5.0611,3.183,0.0416,0.532,7.4553,-0.0373,8.918388,-1.5851068,4,3
1932,series3,675.0638,0.2,2.1633,2.8532,2.0493,2.2653,3.2367,-8.4518,0.2342,1.2798,1.8843,0.2253,9.39888,-2.321928,2,2
2999,series3_parallel2,98.1595,0.5,0.8508,1.5099,1.1401,0.2868,1.7616,4.985,0.1047,3.1475,1.5999,-0.2153,6.617056,-1.0,5,3
2321,series3,666.1246,1.0,1.0383,1.553,5.0496,0.4856,4.062,7.7578,0.1089,0.7061,3.396,-0.1044,9.379648,0.0,7,2
2931,series3_parallel2,670.5203,4.0,3.6818,3.4846,2.8009,1.8476,1.1181,6.9015,0.2674,0.8059,3.7522,-0.0362,9.389137,2.0,11,3
2930,series3_parallel2,293.1431,2.0,4.6317,1.2833,0.2424,0.4102,2.5042,-4.5536,0.0803,3.9408,2.4065,-0.0759,8.195461,1.0,9,3
2581,series2x2_parallel1,163.4403,4.0,2.5823,2.3803,5.6939,0.658,1.4218,2.7182,0.0658,0.0,0.0,0.2307,7.35262,2.0,11,1
1023,series3_parallel2,279.8992,0.5,0.5911,1.5095,2.8767,1.8259,0.6341,6.446,0.0322,0.0,0.0,-0.0824,8.128763,-1.0,5,3
1809,parallel5,663.2574,0.5,1.1122,3.66,1.173,3.6442,1.0512,-10.7117,0.099,1.7071,5.3336,-0.1712,9.3734255,-1.0,5,0
951,series2x2_parallel1,157.2081,0.6667,0.2489,2.3189,2.2548,3.3704,0.3043,-0.1216,0.1146,0.0,0.0,-0.2438,7.2965317,-0.58489037,6,1
262,parallel5,198.6809,3.0,5.9133,3.0416,0.7082,1.4244,0.7989,0.3877,0.271,0.0,0.0,0.1351,7.6343093,1.5849625,10,0
55,series3,523.7782,0.2,4.0632,1.0091,3.2028,1.7991,5.7109,5.1058,0.1641,3.4806,3.672,-0.1409,9.032812,-2.321928,2,2
1913,parallel5,456.4747,1.5,3.9605,2.5466,1.9343,1.3076,2.3867,3.0205,0.2435,0.0,0.0,0.0817,8.834391,0.5849625,8,0
1058,series2x2_parallel1,79.8671,1.5,1.6271,2.0807,1.2169,1.8065,1.1199,-1.1546,0.0961,0.0,0.0,-0.0671,6.3195295,0.5849625,8,1
