id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,freq_log2,ratio_log2,ratio_idx,algorithm_idx
3591,series3_parallel2,382.1484,0.3333,4.7342,0.8399,0.3474,3.6335,2.4562,0.0,0.0,0.0,0.0,0.0,8.57799,-1.5851068,4,3
1241,series3,407.0042,0.25,2.8367,0.2386,0.3776,5.4978,3.4952,0.0,0.0,0.0,0.0,0.0,8.6689,-2.0,3,2
696,series3,688.4955,0.3333,5.2188,0.6555,3.0424,0.5855,1.2375,0.0,0.0,0.0,0.0,0.0,9.427303,-1.5851068,4,2
3197,series3_parallel2,79.824,0.1667,1.8967,1.4119,4.1415,4.678,2.5397,0.0,0.0,0.0,0.0,0.0,6.3187504,-2.584674,1,3
1457,parallel5,149.6289,4.0,3.8971,3.7344,1.0914,1.2171,1.7523,0.0,0.0,0.0,0.0,0.0,7.225245,2.0,11,0
2993,series2x2_parallel1,115.4285,0.3333,1.9205,0.1833,1.6281,2.0455,1.132,0.0,0.0,0.0,0.0,0.0,6.850856,-1.5851068,4,1
1592,series3,267.6151,0.5,1.392,0.8947,1.8551,2.1993,5.1725,0.0,0.0,0.0,0.0,0.0,8.064015,-1.0,5,2
4022,series2x2_parallel1,81.6995,0.25,2.2308,1.0869,1.038,1.2266,4.0864,0.0,0.0,0.0,0.0,0.0,6.3522553,-2.0,3,1
2209,parallel5,303.745,2.0,3.454,1.3979,0.3393,4.4651,0.9619,0.0,0.0,0.0,0.0,0.0,8.2467165,1.0,9,0
3836,series3_parallel2,112.4157,0.1667,2.7565,3.0704,0.3526,1.0695,4.1202,0.0,0.0,0.0,0.0,0.0,6.8127,-2.584674,1,3
3020,series2x2_parallel1,71.8215,2.0,1.5093,0.2653,1.2207,3.5645,0.5476,0.0,0.0,0.0,0.0,0.0,6.166344,1.0,9,1
3026,parallel5,265.3763,1.5,4.1815,4.6335,3.7415,4.0912,2.464,0.0,0.0,0.0,0.0,0.0,8.051896,0.5849625,8,0
39,series3_parallel2,149.8173,3.0,0.2244,2.6373,1.8646,4.8143,0.7195,0.0,0.0,0.0,0.0,0.0,7.2270603,1.5849625,10,3
286,series2x2_parallel1,326.1402,0.6667,0.4531,3.1423,3.7597,2.5517,3.7854,0.0,0.0,0.0,0.0,0.0,8.349348,-0.58489037,6,1
2210,series2x2_parallel1,753.2746,0.25,3.9629,3.0054,4.1043,3.1605,0.6627,0.0,0.0,0.0,0.0,0.0,9.557032,-2.0,3,1
1692,series2x2_parallel1,347.915,3.0,1.9384,0.518,1.6479,1.3757,3.1896,0.0,0.0,0.0,0.0,0.0,8.442591,1.5849625,10,1
1858,series3,807.1515,1.5,2.203,0.5325,3.6632,0.3861,4.0298,0.0,0.0,0.0,0.0,0.0,9.656695,0.5849625,8,2
439,series3_parallel2,863.5448,1.0,0.3233,2.7016,2.189,2.1989,1.7537,0.0,0.0,0.0,0.0,0.0,9.7541275,0.0,7,3
461,series3,649.7293,0.125,0.6366,2.4349,3.1889,1.209,1.1912,0.0,0.0,0.0,0.0,0.0,9.343695,-3.0,0,2
652,series3_parallel2,346.0794,0.3333,0.4057,3.7545,0.3402,4.6694,1.2139,0.0,0.0,0.0,0.0,0.0,8.434959,-1.5851068,4,3
264,series3,160.7276,1.0,2.6859,1.314,3.533,1.1589,0.2445,0.0,0.0,0.0,0.0,0.0,7.328474,0.0,7,2
597,series3_parallel2,617.0195,2.0,2.2917,3.5679,1.289,0.8325,1.6368,0.0,0.0,0.0,0.0,0.0,9.269172,1.0,9,3
1266,series3_parallel2,66.6161,0.6667,0.49,0.5187,3.4948,1.6723,3.4224,0.0,0.0,0.0,0.0,0.0,6.057799,-0.58489037,6,3
2649,series3_parallel2,71.0149,1.5,1.5009,0.5526,1.3476,1.7114,4.687,0.0,0.0,0.0,0.0,0.0,6.1500497,0.5849625,8,3
2388,series3_parallel2,101.5706,0.25,5.2489,0.4736,2.2534,0.6902,0.6353,0.0,0.0,0.0,0.0,0.0,6.666339,-2.0,3,3
2715,parallel5,168.0648,0.125,4.144,0.9408,3.263,1.6836,3.656,0.0,0.0,0.0,0.0,0.0,7.392874,-3.0,0,0
2426,series3,489.5854,0.25,1.5237,1.2809,3.2908,2.5466,2.7914,0.0,0.0,0.0,0.0,0.0,8.935416,-2.0,3,2
2341,series3_parallel2,520.0956,0.1667,4.1772,2.1583,1.4963,4.1302,0.5463,0.0,0.0,0.0,0.0,0.0,9.022633,-2.584674,1,3
3434,series3,472.8834,0.2,2.6436,4.8674,0.6367,3.2041,3.6596,0.0,0.0,0.0,0.0,0.0,8.885341,-2.321928,2,2
2687,parallel5,116.0824,1.5,4.2622,4.3099,4.3763,1.4182,1.7748,0.0,0.0,0.0,0.0,0.0,6.8590055,0.5849625,8,0
327,series3_parallel2,349.049,2.0,4.8341,0.4468,1.455,0.2699,2.6927,0.0,0.0,0.0,0.0,0.0,8.447286,1.0,9,3
2682,series3,357.4673,0.5,0.3938,2.68,2.2143,3.9773,0.6321,0.0,0.0,0.0,0.0,0.0,8.4816675,-1.0,5,2
1353,parallel5,70.3226,0.6667,3.2193,3.3957,4.3568,4.0983,1.7828,0.0,0.0,0.0,0.0,0.0,6.1359167,-0.58489037,6,0
1809,series3_parallel2,365.9182,0.1667,3.3822,2.961,1.7053,3.0012,0.3214,0.0,0.0,0.0,0.0,0.0,8.515377,-2.584674,1,3
989,series3_parallel2,321.9816,0.1667,5.2647,2.9266,1.8361,3.6245,1.0546,0.0,0.0,0.0,0.0,0.0,8.330834,-2.584674,1,3
1073,parallel5,498.4719,0.1667,0.524,0.987,5.0452,0.2308,4.282,0.0,0.0,0.0,0.0,0.0,8.961369,-2.584674,1,0
1910,parallel5,65.3018,1.5,3.1295,4.0647,0.4047,0.4978,0.1793,0.0,0.0,0.0,0.0,0.0,6.029051,0.5849625,8,0
1369,series3,381.9502,1.5,5.7727,2.4527,3.024,0.7313,2.8842,0.0,0.0,0.0,0.0,0.0,8.577241,0.5849625,8,2
2546,parallel5,263.3819,2.0,4.0874,0.6778,0.9869,3.6096,0.5359,0.0,0.0,0.0,0.0,0.0,8.041013,1.0,9,0
1214,series3_parallel2,459.5461,0.1667,2.9175,3.5649,3.5866,5.758,2.2912,0.0,0.0,0.0,0.0,0.0,8.844066,-2.584674,1,3
2502,series3,91.0192,0.3333,2.9393,2.9748,0.5745,0.872,0.9351,0.0,0.0,0.0,0.0,0.0,6.508099,-1.5851068,4,2
2753,series3,274.4857,2.0,3.4677,4.8104,5.4784,1.2086,3.3775,0.0,0.0,0.0,0.0,0.0,8.100587,1.0,9,2
405,parallel5,257.1025,4.0,0.9293,2.8584,1.5294,0.5526,1.4166,0.0,0.0,0.0,0.0,0.0,8.0062,2.0,11,0
1014,series3_parallel2,84.3729,1.5,4.0594,1.7774,0.6921,1.705,1.9296,0.0,0.0,0.0,0.0,0.0,6.398708,0.5849625,8,3
1974,series2x2_parallel1,125.5779,0.5,2.1344,4.1077,2.2111,1.6152,3.0521,0.0,0.0,0.0,0.0,0.0,6.972439,-1.0,5,1
2373,series3,107.0244,1.0,0.3376,3.9418,0.2517,0.3767,0.8144,0.0,0.0,0.0,0.0,0.0,6.741796,0.0,7,2
1576,parallel5,249.8776,0.6667,0.9958,1.6542,0.622,0.6641,0.1977,0.0,0.0,0.0,0.0,0.0,7.965078,-0.58489037,6,0
2329,parallel5,76.2941,3.0,2.6184,3.2938,3.4319,3.8703,5.3297,0.0,0.0,0.0,0.0,0.0,6.2534995,1.5849625,10,0
1381,series2x2_parallel1,197.547,3.0,3.721,2.4264,4.9212,5.2231,5.5982,0.0,0.0,0.0,0.0,0.0,7.626052,1.5849625,10,1
2710,parallel5,743.5227,0.3333,1.3719,0.8106,2.9038,1.5265,2.3964,0.0,0.0,0.0,0.0,0.0,9.538233,-1.5851068,4,0
1708,series2x2_parallel1,300.1281,4.0,2.534,5.2427,3.3111,4.2578,5.3003,0.0,0.0,0.0,0.0,0.0,8.229435,2.0,11,1
3147,series3_parallel2,130.9515,0.6667,5.2586,2.7279,0.2439,1.2683,4.2799,0.0,0.0,0.0,0.0,0.0,7.032889,-0.58489037,6,3
1147,parallel5,800.1146,0.25,5.5501,2.2249,2.3948,4.1163,1.7557,0.0,0.0,0.0,0.0,0.0,9.644063,-2.0,3,0
3018,parallel5,389.289,2.0,1.1285,3.7395,3.3073,3.2182,4.1735,0.0,0.0,0.0,0.0,0.0,8.604698,1.0,9,0
43,series2x2_parallel1,237.2732,0.5,3.6892,3.086,0.2284,4.9236,1.3758,0.0,0.0,0.0,0.0,0.0,7.890405,-1.0,5,1
1945,series2x2_parallel1,158.6396,1.5,4.6119,5.0641,3.7645,2.6645,5.7776,0.0,0.0,0.0,0.0,0.0,7.309609,0.5849625,8,1
3941,series3_parallel2,156.269,0.1667,1.656,0.8843,1.6369,1.6453,0.3157,0.0,0.0,0.0,0.0,0.0,7.2878876,-2.584674,1,3
1541,series3,157.9343,0.1667,4.0538,4.5748,0.983,5.7331,1.203,0.0,0.0,0.0,0.0,0.0,7.3031807,-2.584674,1,2
192,parallel5,233.8984,0.6667,5.8925,4.8717,3.3385,2.7811,1.6706,0.0,0.0,0.0,0.0,0.0,7.869738,-0.58489037,6,0
2931,series3,93.4744,0.25,2.2353,3.9752,3.6848,2.5722,3.7328,0.0,0.0,0.0,0.0,0.0,6.5464993,-2.0,3,2
3365,series2x2_parallel1,810.7145,0.25,1.0958,1.5871,0.4314,2.3452,2.3803,0.0,0.0,0.0,0.0,0.0,9.66305,-2.0,3,1
2521,series3,97.4083,0.6667,2.1426,1.4356,1.3994,1.7653,0.4022,0.0,0.0,0.0,0.0,0.0,6.605973,-0.58489037,6,2
3530,series2x2_parallel1,155.8381,0.3333,3.6084,4.6396,1.732,2.1292,0.2499,0.0,0.0,0.0,0.0,0.0,7.283904,-1.5851068,4,1
1233,series2x2_parallel1,682.8706,1.5,0.4934,0.2506,1.0063,0.6313,2.7679,0.0,0.0,0.0,0.0,0.0,9.415468,0.5849625,8,1
842,series3_parallel2,65.1659,0.2,3.0334,3.9776,1.7974,1.7664,0.4834,0.0,0.0,0.0,0.0,0.0,6.0260453,-2.321928,2,3
3300,series3,70.1358,0.6667,1.927,5.8524,4.1361,4.1737,1.6169,0.0,0.0,0.0,0.0,0.0,6.132079,-0.58489037,6,2
0,series3,522.4684,0.2,5.6558,4.3181,5.0242,1.6316,1.7284,0.0,0.0,0.0,0.0,0.0,9.0292,-2.321928,2,2
2802,parallel5,298.2783,4.0,2.9381,5.4481,4.8915,4.0331,1.3113,0.0,0.0,0.0,0.0,0.0,8.220515,2.0,11,0
496,series3,634.8055,2.0,1.6963,4.7809,1.6258,0.9109,1.1454,0.0,0.0,0.0,0.0,0.0,9.310171,1.0,9,2
3874,parallel5,275.1529,0.6667,1.3306,5.2364,1.6028,3.1067,1.5231,0.0,0.0,0.0,0.0,0.0,8.10409,-0.58489037,6,0
557,series3,471.5932,0.2,0.3435,0.3193,2.9307,2.5172,1.3758,0.0,0.0,0.0,0.0,0.0,8.881399,-2.321928,2,2
2903,parallel5,234.7941,4.0,4.3608,0.322,1.8883,0.3574,0.5157,0.0,0.0,0.0,0.0,0.0,7.8752522,2.0,11,0
116,series3_parallel2,367.1502,0.5,0.5342,1.0426,5.8021,3.3502,3.4973,0.0,0.0,0.0,0.0,0.0,8.5202265,-1.0,5,3
399,series2x2_parallel1,325.2115,0.25,0.3388,1.2793,3.1917,1.3336,1.329,0.0,0.0,0.0,0.0,0.0,8.345235,-2.0,3,1
2363,series3_parallel2,74.1841,0.3333,4.0232,4.1647,1.1038,2.0601,0.3702,0.0,0.0,0.0,0.0,0.0,6.213038,-1.5851068,4,3
822,series3_parallel2,117.077,0.3333,0.9376,3.2077,2.7775,1.3429,5.2918,0.0,0.0,0.0,0.0,0.0,6.871314,-1.5851068,4,3
1316,series3_parallel2,85.4682,0.3333,1.5382,2.8599,5.0298,0.9191,4.8739,0.0,0.0,0.0,0.0,0.0,6.417316,-1.5851068,4,3
3760,parallel5,87.0299,0.2,5.1112,1.6435,3.5904,0.6458,3.4573,0.0,0.0,0.0,0.0,0.0,6.443439,-2.321928,2,0
3202,series3_parallel2,207.3608,0.5,1.0388,5.5502,2.5489,1.7409,5.6283,0.0,0.0,0.0,0.0,0.0,7.695999,-1.0,5,3
166,series2x2_parallel1,77.9018,0.6667,4.7109,1.2383,0.2448,2.2124,2.7861,0.0,0.0,0.0,0.0,0.0,6.2835846,-0.58489037,6,1
749,parallel5,154.6249,0.1667,1.1846,2.9388,4.0297,5.2958,0.67,0.0,0.0,0.0,0.0,0.0,7.272629,-2.584674,1,0
3352,series3_parallel2,492.4014,0.5,1.0662,2.2494,2.9524,0.8914,2.6329,0.0,0.0,0.0,0.0,0.0,8.943691,-1.0,5,3
2070,series2x2_parallel1,107.4405,0.1667,3.8611,2.887,3.641,0.6955,0.7381,0.0,0.0,0.0,0.0,0.0,6.747394,-2.584674,1,1
2504,series3_parallel2,114.4564,0.25,3.5879,0.5893,1.9224,0.2638,1.2088,0.0,0.0,0.0,0.0,0.0,6.8386545,-2.0,3,3
3363,series2x2_parallel1,99.2809,0.1667,1.2955,3.5665,1.8665,1.2444,0.8429,0.0,0.0,0.0,0.0,0.0,6.6334443,-2.584674,1,1
1292,parallel5,112.3591,4.0,1.5315,2.295,0.4405,4.465,1.4066,0.0,0.0,0.0,0.0,0.0,6.811973,2.0,11,0
807,series2x2_parallel1,89.4189,2.0,1.5276,1.0671,1.8119,2.4208,2.2259,0.0,0.0,0.0,0.0,0.0,6.4825077,1.0,9,1
1718,parallel5,175.9682,4.0,1.1121,4.9622,0.427,0.5323,1.0883,0.0,0.0,0.0,0.0,0.0,7.459171,2.0,11,0
4019,parallel5,491.0193,4.0,0.9181,5.8498,0.9352,5.8839,1.0497,0.0,0.0,0.0,0.0,0.0,8.939636,2.0,11,0
3829,parallel5,387.3422,0.1667,2.6932,5.6266,3.6867,0.9488,2.7277,0.0,0.0,0.0,0.0,0.0,8.597465,-2.584674,1,0
511,series3_parallel2,295.5705,0.3333,3.0886,2.5653,2.2714,0.2876,1.0449,0.0,0.0,0.0,0.0,0.0,8.207358,-1.5851068,4,3
462,parallel5,567.6413,3.0,1.5273,1.0376,1.3086,1.488,2.2979,0.0,0.0,0.0,0.0,0.0,9.148836,1.5849625,10,0
2483,series3,329.6956,0.125,3.0701,3.0031,5.0424,0.6052,0.8614,0.0,0.0,0.0,0.0,0.0,8.364991,-3.0,0,2
1590,series2x2_parallel1,108.6376,1.0,3.4102,3.6812,2.8232,0.2611,1.4597,0.0,0.0,0.0,0.0,0.0,6.7633796,0.0,7,1
1020,series3_parallel2,787.5343,0.3333,4.1276,1.8293,3.1895,0.7245,5.7809,0.0,0.0,0.0,0.0,0.0,9.621199,-1.5851068,4,3
2431,series3,166.3735,0.3333,3.7739,4.8446,1.307,2.9578,1.6511,0.0,0.0,0.0,0.0,0.0,7.378282,-1.5851068,4,2
2033,parallel5,277.0008,0.5,0.1825,1.6861,0.1519,3.5374,1.5892,0.0,0.0,0.0,0.0,0.0,8.113747,-1.0,5,0
261,series2x2_parallel1,100.0481,4.0,2.722,2.762,0.4537,0.5094,3.91,0.0,0.0,0.0,0.0,0.0,6.64455,2.0,11,1
3547,series3,251.9392,2.0,0.9676,2.0902,0.703,3.8988,1.2421,0.0,0.0,0.0,0.0,0.0,7.9769316,1.0,9,2
2148,series3,734.6305,0.5,0.9627,1.7883,1.0291,0.8104,3.6499,0.0,0.0,0.0,0.0,0.0,9.520875,-1.0,5,2
1737,series3_parallel2,715.6567,0.1667,2.1538,3.4995,3.058,1.9171,0.6905,0.0,0.0,0.0,0.0,0.0,9.483124,-2.584674,1,3
306,series3,210.2578,2.0,2.1017,1.7496,0.5107,4.9563,2.1986,0.0,0.0,0.0,0.0,0.0,7.7160153,1.0,9,2
84,series3_parallel2,330.216,0.6667,1.7451,2.2493,1.3826,3.8919,1.0317,0.0,0.0,0.0,0.0,0.0,8.367267,-0.58489037,6,3
1225,series3_parallel2,719.9369,0.2,1.9894,3.764,1.8579,4.4411,5.6889,0.0,0.0,0.0,0.0,0.0,9.491727,-2.321928,2,3
138,series3,304.3708,0.125,2.6023,0.3279,0.7123,0.7004,4.0645,0.0,0.0,0.0,0.0,0.0,8.249686,-3.0,0,2
1432,series3_parallel2,164.6992,3.0,3.743,1.7261,0.8292,1.0966,1.1318,0.0,0.0,0.0,0.0,0.0,7.36369,1.5849625,10,3
113,series3,96.9143,3.0,1.7852,0.9518,2.1411,1.9168,5.8003,0.0,0.0,0.0,0.0,0.0,6.5986376,1.5849625,10,2
3903,parallel5,602.5278,0.3333,2.8421,1.3334,5.9605,0.7452,1.5136,0.0,0.0,0.0,0.0,0.0,9.234884,-1.5851068,4,0
3687,series3_parallel2,307.0963,1.0,0.8708,4.0762,1.0194,2.9704,4.1986,0.0,0.0,0.0,0.0,0.0,8.2625475,0.0,7,3
2515,parallel5,163.3644,3.0,3.6257,1.5754,1.5068,0.6395,0.4811,0.0,0.0,0.0,0.0,0.0,7.3519497,1.5849625,10,0
2592,series3_parallel2,214.3546,0.125,3.3365,0.9614,0.4303,0.9425,3.9787,0.0,0.0,0.0,0.0,0.0,7.7438555,-3.0,0,3
2596,series3,755.7637,2.0,2.7003,0.4157,0.266,0.8667,0.5973,0.0,0.0,0.0,0.0,0.0,9.561791,1.0,9,2
2434,series2x2_parallel1,281.4423,0.5,5.7576,2.7116,2.1353,1.5466,0.4093,0.0,0.0,0.0,0.0,0.0,8.136695,-1.0,5,1
2505,series3,111.6693,4.0,1.5591,3.1665,0.9297,3.095,3.9248,0.0,0.0,0.0,0.0,0.0,6.8030887,2.0,11,2
3355,series3_parallel2,124.4638,1.0,1.1758,1.1152,4.1419,0.901,0.3451,0.0,0.0,0.0,0.0,0.0,6.9595823,0.0,7,3
1893,parallel5,200.786,0.1667,5.6606,1.092,2.5339,1.098,2.4652,0.0,0.0,0.0,0.0,0.0,7.6495147,-2.584674,1,0
2806,series3,852.2414,0.6667,1.0707,0.5132,1.6068,2.5756,1.862,0.0,0.0,0.0,0.0,0.0,9.735118,-0.58489037,6,2
1336,series3_parallel2,126.4915,0.3333,4.1938,1.5923,2.6873,1.5394,1.073,0.0,0.0,0.0,0.0,0.0,6.982897,-1.5851068,4,3
1579,parallel5,362.0287,1.5,1.277,1.0907,4.8135,1.0143,0.3123,0.0,0.0,0.0,0.0,0.0,8.49996,0.5849625,8,0
2142,parallel5,137.0855,0.5,3.749,0.8787,0.802,2.0155,2.1844,0.0,0.0,0.0,0.0,0.0,7.0989323,-1.0,5,0
3792,series3_parallel2,123.724,4.0,3.3822,1.5713,2.5692,2.8173,2.0646,0.0,0.0,0.0,0.0,0.0,6.9509816,2.0,11,3
1304,series3_parallel2,66.7558,0.125,2.0479,5.72,2.1982,3.9699,4.0668,0.0,0.0,0.0,0.0,0.0,6.060821,-3.0,0,3
3418,parallel5,66.7885,1.5,1.3009,4.0729,0.3505,2.9923,1.9785,0.0,0.0,0.0,0.0,0.0,6.0615277,0.5849625,8,0
2508,parallel5,137.5959,2.0,1.4531,1.7017,0.4425,3.4949,3.5319,0.0,0.0,0.0,0.0,0.0,7.104294,1.0,9,0
3506,parallel5,115.4397,0.2,2.6253,0.4351,1.7813,3.581,4.119,0.0,0.0,0.0,0.0,0.0,6.8509955,-2.321928,2,0
2798,series2x2_parallel1,114.6224,0.125,1.2257,0.3894,5.6266,1.2701,0.2432,0.0,0.0,0.0,0.0,0.0,6.840745,-3.0,0,1
341,series3_parallel2,95.4074,0.2,3.5881,1.6253,0.1972,2.8863,1.6794,0.0,0.0,0.0,0.0,0.0,6.5760293,-2.321928,2,3
2883,series3_parallel2,665.5684,0.3333,1.0137,3.0712,0.5312,3.0791,5.8907,0.0,0.0,0.0,0.0,0.0,9.378443,-1.5851068,4,3
1782,parallel5,252.6525,1.5,3.6367,3.1443,5.2252,1.1221,2.4231,0.0,0.0,0.0,0.0,0.0,7.9810104,0.5849625,8,0
1850,parallel5,632.487,0.5,1.4733,3.0994,4.8966,3.8283,0.2349,0.0,0.0,0.0,0.0,0.0,9.304892,-1.0,5,0
3073,parallel5,866.2322,0.5,4.663,1.0993,1.2579,1.6641,3.9949,0.0,0.0,0.0,0.0,0.0,9.75861,-1.0,5,0
4002,parallel5,806.9388,1.0,5.0197,2.5639,3.5181,3.4959,5.6195,0.0,0.0,0.0,0.0,0.0,9.656316,0.0,7,0
718,series3_parallel2,266.4545,0.6667,1.0163,5.8979,1.1491,3.5984,3.0563,0.0,0.0,0.0,0.0,0.0,8.057745,-0.58489037,6,3
2469,series2x2_parallel1,175.2482,0.2,1.0404,1.802,4.0005,2.3109,1.9108,0.0,0.0,0.0,0.0,0.0,7.4532557,-2.321928,2,1
3878,series3,125.5094,0.3333,1.8853,2.776,1.5416,4.9036,2.6689,0.0,0.0,0.0,0.0,0.0,6.9716516,-1.5851068,4,2
1191,series3,68.954,3.0,3.3761,3.8249,3.8302,2.8687,2.689,0.0,0.0,0.0,0.0,0.0,6.1075625,1.5849625,10,2
3639,parallel5,101.2394,0.5,2.885,1.1603,1.4327,3.3051,5.1533,0.0,0.0,0.0,0.0,0.0,6.6616273,-1.0,5,0
884,series3,624.6898,3.0,0.1592,0.2058,1.1945,2.2372,0.6504,0.0,0.0,0.0,0.0,0.0,9.286996,1.5849625,10,2
2498,series2x2_parallel1,375.9539,0.6667,0.6063,1.2113,1.7083,3.0649,1.2597,0.0,0.0,0.0,0.0,0.0,8.554412,-0.58489037,6,1
82,series3_parallel2,79.3442,4.0,0.3276,0.3059,3.1643,0.5705,0.9807,0.0,0.0,0.0,0.0,0.0,6.310053,2.0,11,3
3520,series3_parallel2,187.3195,0.5,1.3993,4.9404,0.3537,2.791,2.5166,0.0,0.0,0.0,0.0,0.0,7.5493574,-1.0,5,3
988,series3_parallel2,707.2763,1.5,0.2928,1.5372,4.6046,1.4828,2.0414,0.0,0.0,0.0,0.0,0.0,9.46613,0.5849625,8,3
1802,series3,137.8643,1.0,0.8856,3.7973,3.7923,1.4391,3.1668,0.0,0.0,0.0,0.0,0.0,7.1071053,0.0,7,2
570,series3_parallel2,264.232,4.0,1.2978,0.2994,3.9046,0.5846,3.0788,0.0,0.0,0.0,0.0,0.0,8.045661,2.0,11,3
1512,parallel5,154.5887,0.1667,2.442,2.7362,1.4494,3.0262,2.7997,0.0,0.0,0.0,0.0,0.0,7.272291,-2.584674,1,0
2781,series3_parallel2,118.2457,0.125,4.107,1.171,2.9864,2.1303,3.0124,0.0,0.0,0.0,0.0,0.0,6.885644,-3.0,0,3
278,series3_parallel2,191.1261,4.0,2.6003,3.3695,0.8408,3.081,3.7714,0.0,0.0,0.0,0.0,0.0,7.578381,2.0,11,3
2115,series3_parallel2,588.5692,0.5,0.8959,5.6525,1.5975,3.3165,1.7866,0.0,0.0,0.0,0.0,0.0,9.201068,-1.0,5,3
1372,series3_parallel2,92.3738,1.0,0.5733,2.7287,0.8277,1.8266,0.2699,0.0,0.0,0.0,0.0,0.0,6.529412,0.0,7,3
3215,series2x2_parallel1,276.8497,0.2,1.7341,0.8893,4.3735,0.7248,2.3882,0.0,0.0,0.0,0.0,0.0,8.112959,-2.321928,2,1
1396,parallel5,175.9249,3.0,3.5023,0.4861,1.3394,0.2416,1.776,0.0,0.0,0.0,0.0,0.0,7.458816,1.5849625,10,0
3063,series2x2_parallel1,249.8433,0.5,1.6749,0.8218,2.3247,0.3727,1.035,0.0,0.0,0.0,0.0,0.0,7.96488,-1.0,5,1
3149,series3,323.8615,1.5,0.3904,4.1998,0.6551,0.9863,3.708,0.0,0.0,0.0,0.0,0.0,8.339233,0.5849625,8,2
3749,parallel5,139.7865,0.2,4.5622,4.51,4.4456,1.4526,0.5537,0.0,0.0,0.0,0.0,0.0,7.1270814,-2.321928,2,0
1285,series2x2_parallel1,154.5143,0.5,2.7466,4.155,4.5347,2.5206,0.8374,0.0,0.0,0.0,0.0,0.0,7.2715964,-1.0,5,1
575,series3,149.6893,0.6667,1.7309,1.5689,4.6444,2.109,5.6116,0.0,0.0,0.0,0.0,0.0,7.225827,-0.58489037,6,2
2212,parallel5,760.8446,1.0,0.3604,1.3087,4.0808,1.3858,5.6831,0.0,0.0,0.0,0.0,0.0,9.571458,0.0,7,0
2793,series3,359.512,0.125,1.7828,0.4035,2.7285,5.8509,0.3883,0.0,0.0,0.0,0.0,0.0,8.489896,-3.0,0,2
3271,parallel5,415.9702,0.6667,0.2481,3.3885,2.0608,3.6774,1.1266,0.0,0.0,0.0,0.0,0.0,8.700336,-0.58489037,6,0
602,series3,72.338,0.25,5.5802,0.4972,1.0885,4.8144,5.8593,0.0,0.0,0.0,0.0,0.0,6.1766815,-2.0,3,2
1069,series2x2_parallel1,394.7285,1.0,1.6655,3.0698,2.0084,5.8352,0.4769,0.0,0.0,0.0,0.0,0.0,8.624717,0.0,7,1
1535,series3_parallel2,92.8151,2.0,3.4733,3.2582,5.0576,2.9781,0.8574,0.0,0.0,0.0,0.0,0.0,6.536288,1.0,9,3
3083,series3,621.68,1.5,1.0009,0.7149,1.0802,2.668,3.0691,0.0,0.0,0.0,0.0,0.0,9.280028,0.5849625,8,2
2797,series3,205.2982,1.0,0.6419,1.5814,0.6753,3.8084,1.787,0.0,0.0,0.0,0.0,0.0,7.681577,0.0,7,2
3785,series3_parallel2,127.9724,2.0,3.0489,2.3048,3.6527,0.1588,1.2391,0.0,0.0,0.0,0.0,0.0,6.9996886,1.0,9,3
3616,series3_parallel2,184.9705,0.3333,2.1529,5.1904,5.0903,0.1873,2.1813,0.0,0.0,0.0,0.0,0.0,7.5311513,-1.5851068,4,3
3990,parallel5,753.8417,0.2,4.0144,3.736,0.215,2.6788,3.7847,0.0,0.0,0.0,0.0,0.0,9.558118,-2.321928,2,0
1966,series3,500.1566,3.0,0.2264,1.1482,2.5691,2.0044,1.3091,0.0,0.0,0.0,0.0,0.0,8.966236,1.5849625,10,2
1520,parallel5,565.2315,2.0,0.3074,2.8167,3.1293,3.1342,1.3577,0.0,0.0,0.0,0.0,0.0,9.142698,1.0,9,0
2713,series3_parallel2,643.1528,0.1667,1.5774,0.569,2.9732,2.8927,1.3504,0.0,0.0,0.0,0.0,0.0,9.329018,-2.584674,1,3
2100,series3_parallel2,165.2476,1.5,2.9022,1.5121,2.3015,1.5282,4.1032,0.0,0.0,0.0,0.0,0.0,7.3684855,0.5849625,8,3
1244,series3,146.3794,1.5,4.6001,4.2313,0.4131,1.4231,5.193,0.0,0.0,0.0,0.0,0.0,7.1935687,0.5849625,8,2
1755,parallel5,302.9861,4.0,0.8987,2.615,0.6437,0.3615,1.1494,0.0,0.0,0.0,0.0,0.0,8.243108,2.0,11,0
2491,series2x2_parallel1,93.8239,0.3333,4.8967,0.3524,3.1996,1.5067,2.1094,0.0,0.0,0.0,0.0,0.0,6.5518837,-1.5851068,4,1
941,series3_parallel2,154.9078,0.3333,0.3266,5.2459,3.3807,2.2361,3.9234,0.0,0.0,0.0,0.0,0.0,7.275266,-1.5851068,4,3
3554,series2x2_parallel1,101.2867,4.0,1.0964,5.9536,2.6219,4.176,0.446,0.0,0.0,0.0,0.0,0.0,6.662301,2.0,11,1
816,series2x2_parallel1,83.1632,0.125,3.0629,3.6897,3.2555,1.129,2.2752,0.0,0.0,0.0,0.0,0.0,6.3778734,-3.0,0,1
3025,series3,237.9331,0.1667,1.5362,5.3448,0.3435,0.234,0.7927,0.0,0.0,0.0,0.0,0.0,7.894412,-2.584674,1,2
1722,series3_parallel2,534.1256,0.1667,2.2217,1.0773,1.1734,0.6941,0.5938,0.0,0.0,0.0,0.0,0.0,9.061035,-2.584674,1,3
